%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83777.201,304.626,356.369,314.147,0.013,6.012,5.000
83781.229,304.626,356.369,313.667,-0.003,6.002,5.000
83789.285,304.629,356.843,313.347,-0.003,5.992,5.000
83797.341,304.624,351.078,336.701,0.029,7.028,5.000
83781.229,304.624,350.999,336.701,0.013,7.007,5.000
83797.341,304.624,351.157,336.861,0.013,7.017,5.000
83789.285,304.622,350.920,336.861,0.013,7.007,5.000
83789.285,304.621,350.841,336.861,0.013,7.007,5.000
83785.257,304.619,350.684,337.021,0.013,7.017,5.000
83777.201,304.622,350.841,337.021,0.013,7.048,5.000
83785.257,304.624,350.763,337.181,-0.003,7.017,5.000
83781.229,304.624,350.841,337.341,0.013,7.017,5.000
83785.257,304.619,350.920,337.341,-0.003,7.028,5.000
83781.229,304.624,351.078,337.500,0.029,7.007,5.000
83777.201,304.622,350.605,337.181,0.013,7.028,5.000
83773.173,304.618,350.447,337.500,0.013,7.048,5.000
83777.201,304.621,350.684,337.820,0.029,7.017,5.000
83773.173,304.622,350.999,338.140,-0.003,7.017,5.000
83777.201,304.624,350.763,337.820,0.029,6.997,5.000
83789.285,304.626,350.684,337.980,0.029,7.017,5.000
83777.201,304.622,350.684,337.980,-0.020,7.028,5.000
83777.201,304.621,350.841,338.140,0.029,7.038,5.000
83773.173,304.622,350.605,337.980,0.029,7.017,5.000
83769.145,304.616,356.448,346.458,-0.003,8.002,5.000
83769.145,304.619,356.448,346.778,-0.020,7.992,5.000
83785.257,304.624,356.527,346.298,-0.003,8.002,5.000
83785.257,304.619,356.369,346.298,0.013,7.992,5.000
83773.173,304.614,356.606,346.138,0.029,8.002,5.000
83777.201,304.614,356.132,345.978,-0.003,7.992,5.000
83789.285,304.616,355.895,345.978,-0.003,8.012,5.000
83777.201,304.618,356.053,345.658,-0.020,8.002,5.000
83777.201,304.618,355.895,345.658,-0.003,8.012,5.000
83793.313,304.619,356.132,345.658,0.013,8.002,5.000
83785.257,304.618,355.974,345.498,0.013,8.002,5.000
83793.313,304.614,355.816,345.498,-0.003,8.012,5.000
83777.201,304.613,355.658,345.178,0.013,8.002,5.000
83777.201,304.616,355.658,345.178,0.029,8.002,5.000
83781.229,304.614,355.737,345.338,-0.003,8.012,5.000
83789.285,304.618,355.816,345.498,0.029,7.981,5.000
83789.285,304.618,355.737,345.178,0.029,8.002,5.000
83793.313,304.616,355.737,345.178,-0.020,8.012,5.000
83785.257,304.618,355.500,345.178,-0.020,7.992,5.000
83781.229,304.618,355.421,345.178,0.013,7.992,5.000
83777.201,304.606,354.474,346.618,0.029,9.017,5.000
83777.201,304.610,354.316,346.938,0.013,9.027,5.000
83785.257,304.608,354.316,347.258,0.013,9.017,5.000
83785.257,304.611,354.316,346.938,-0.003,9.027,5.000
83781.229,304.610,354.237,347.258,0.013,9.017,5.000
83785.257,304.610,354.158,347.418,0.013,9.007,5.000
83781.229,304.613,354.237,347.418,0.029,8.997,5.000
83781.229,304.610,354.316,348.058,-0.003,9.007,5.000
83781.229,304.613,354.395,348.218,0.029,9.017,5.000
83797.341,304.606,354.395,348.378,-0.003,9.007,5.000
83789.285,304.611,354.316,348.697,0.013,9.027,5.000
83785.257,304.611,354.474,348.537,0.013,9.027,5.000
83789.285,304.608,354.395,348.537,0.013,9.017,5.000
83785.257,304.610,354.395,349.017,0.029,9.017,5.000
83777.201,304.608,354.316,349.017,0.013,9.017,5.000
83781.229,304.613,354.316,349.017,0.013,9.038,5.000
83789.285,304.613,354.632,349.177,-0.003,9.048,5.000
83793.313,304.611,354.553,349.337,0.013,9.007,5.000
83785.257,304.610,354.395,349.177,0.029,9.027,5.000
83785.257,304.610,354.395,349.657,-0.003,9.017,5.000
83789.285,304.598,352.816,365.013,0.029,9.991,5.000
83781.229,304.598,352.895,365.013,0.013,10.002,5.000
83777.201,304.600,352.895,365.173,0.013,9.981,5.000
83777.201,304.597,352.973,365.173,0.013,9.981,5.000
83781.229,304.600,352.895,365.493,0.013,10.002,5.000
83785.257,304.598,352.895,365.653,-0.020,9.991,5.000
83789.285,304.601,353.131,365.813,0.013,10.002,5.000
83777.201,304.601,352.973,366.133,-0.020,10.002,5.000
83785.257,304.598,352.973,365.813,0.013,10.002,5.000
83781.229,304.597,353.052,365.973,0.029,10.002,5.000
83757.062,304.600,352.895,365.973,0.029,9.991,5.000
83773.173,304.600,353.289,365.813,0.013,10.012,5.000
83761.089,304.606,353.131,366.133,0.013,10.002,5.000
83777.201,304.600,353.052,366.453,0.013,10.002,5.000
83781.229,304.603,353.131,366.133,-0.003,9.991,5.000
83777.201,304.598,353.210,366.133,0.029,9.991,5.000
83773.173,304.598,353.289,366.133,-0.003,9.991,5.000
83769.145,304.601,353.131,365.973,0.013,9.991,5.000
83773.173,304.597,353.210,365.973,-0.003,10.012,5.000
83781.229,304.605,353.052,366.133,0.013,10.002,5.000
83793.313,304.585,356.764,360.694,-0.036,152.409,5.000
83781.229,304.585,356.685,360.374,-0.052,152.388,5.000
83781.229,304.587,356.448,360.534,-0.069,152.429,5.000
83777.201,304.587,356.527,360.694,-0.052,152.419,5.000
83797.341,304.589,356.685,360.694,-0.036,152.398,5.000
83781.229,304.590,356.843,360.534,-0.069,152.409,5.000
83785.257,304.587,356.843,360.374,-0.036,152.409,5.000
83777.201,304.589,356.922,360.214,-0.036,152.388,5.000
83773.173,304.590,356.606,360.374,-0.052,152.398,5.000
83777.201,304.587,356.606,360.694,-0.052,152.409,5.000
83777.201,304.585,356.448,360.534,-0.036,152.429,5.000
83773.173,304.585,356.685,360.534,-0.052,152.409,5.000
83781.229,304.585,356.527,360.854,-0.036,152.388,5.000
83793.313,304.587,356.606,360.854,-0.036,152.398,5.000
83777.201,304.585,356.527,360.534,-0.069,152.419,5.000
83777.201,304.587,356.448,360.694,-0.020,152.419,5.000
83765.117,304.585,356.527,360.534,-0.036,152.409,5.000
83785.257,304.590,356.369,360.854,-0.085,152.398,5.000
83777.201,304.590,356.527,361.174,-0.052,152.409,5.000
83785.257,304.590,356.448,361.334,-0.052,152.398,5.000
