%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
84014.849,300.661,0.973,3.957,7.622,0.042,-2.054,-16.275,-9.084,-9.396,2.596,-11.726,-12.386,-11.88,-10.94,-6.461,5.282,-2.336,-1.254,0.419,1.869,-3.603,10,-544.798,-289.718,14.557,-121.251,215.59
84006.793,300.663,0.973,3.978,7.701,0.362,-2.162,-15.049,-9.726,-8.978,2.704,-12.452,-12.706,-11.559,-9.824,-6.774,5.177,-0.85,-1.882,0.209,1.869,-4.391,10,-544.798,-289.718,14.557,-121.283,215.59
84014.849,300.657,0.973,3.957,7.622,0.042,-2.378,-15.049,-9.298,-9.396,2.379,-11.726,-13.24,-11.559,-10.605,-6.461,4.754,-1.699,-1.254,0,1.454,-3.828,10,-544.798,-289.718,14.557,-121.283,215.601
84006.793,300.66,0.973,3.957,7.622,0.202,-2.378,-15.606,-9.191,-8.769,2.596,-11.726,-12.813,-12.094,-10.27,-6.461,4.543,-2.018,-1.254,0.942,1.661,-4.616,10,-544.798,-289.718,14.557,-121.267,215.601
83994.709,300.658,0.973,3.917,7.464,-0.118,-2.378,-15.94,-9.084,-8.874,2.596,-12.349,-12.706,-10.809,-10.829,-6.669,4.754,-1.699,-1.359,0.733,1.973,-3.828,10,-544.798,-289.718,14.557,-121.267,215.59
84014.849,300.657,0.973,3.937,7.543,0.202,-2.378,-14.937,-9.726,-8.874,2.271,-12.349,-12.599,-11.773,-10.27,-6.878,4.754,-1.274,-1.359,0.733,1.454,-3.94,10,-544.798,-289.718,14.557,-121.267,215.59
84006.793,300.658,0.973,4.039,7.938,0.202,-2.486,-15.94,-8.764,-9.918,2.596,-11.52,-12.599,-11.666,-10.494,-6.253,4.648,-1.274,-1.15,-0.313,1.973,-4.053,10,-544.798,-289.718,14.557,-121.251,215.611
84006.793,300.658,0.973,3.978,7.701,0.362,-2.378,-15.94,-8.764,-8.561,2.271,-11.624,-12.706,-12.201,-10.494,-6.461,5.388,-1.487,-0.941,0.314,1.557,-3.603,10,-544.798,-289.718,14.557,-121.251,215.58
84014.849,300.655,0.973,3.957,7.622,0.042,-2.486,-15.94,-9.405,-8.769,2.704,-12.143,-12.813,-11.88,-10.94,-6.253,5.494,-1.593,-1.15,0.314,1.973,-4.954,10,-544.798,-289.718,14.557,-121.267,215.601
83998.737,300.66,0.973,3.916,7.464,0.202,-2.594,-14.937,-9.939,-8.874,3.028,-11.624,-13.24,-11.88,-10.047,-6.982,5.177,-1.274,-1.045,0.523,1.869,-3.49,10,-544.798,-289.718,14.557,-121.267,215.59
84002.765,300.66,0.973,3.958,7.622,-0.118,-2.811,-15.717,-9.298,-9.5,2.812,-12.247,-12.706,-11.559,-11.052,-6.043,4.226,-1.062,-1.15,0.314,1.765,-3.828,10,-544.798,-289.718,14.557,-121.267,215.59
84002.765,300.658,0.973,3.916,7.464,0.202,-2.162,-15.829,-9.512,-9.396,2.055,-11.935,-12.279,-12.201,-10.94,-6.877,6.022,-2.336,-1.464,0.837,1.557,-4.053,10,-544.798,-289.718,14.557,-121.283,215.59
84002.765,300.663,0.973,3.937,7.543,-0.118,-2.054,-15.494,-9.191,-9.291,3.461,-12.35,-13.133,-11.987,-10.829,-6.564,5.705,-0.743,-1.254,0.733,2.077,-3.94,10,-544.798,-289.718,14.557,-121.251,215.59
84002.765,300.661,0.973,3.978,7.701,0.042,-2.378,-15.16,-9.939,-8.978,2.92,-11.52,-13.667,-11.666,-10.829,-7.398,5.177,-0.956,-0.941,0.733,1.35,-3.94,10,-544.798,-289.718,14.557,-121.251,215.59
84010.821,300.663,0.973,4.018,7.859,-0.118,-2.811,-16.275,-9.084,-9.291,2.812,-11.728,-12.493,-12.094,-10.605,-6.252,4.754,-1.274,-0.836,0.628,2.18,-3.603,10,-544.798,-289.718,14.557,-121.251,215.601
84002.765,300.66,0.973,3.998,7.78,-0.118,-1.73,-16.386,-8.977,-9.187,2.379,-12.039,-12.599,-11.452,-10.382,-6.877,5.388,-2.23,-1.254,0.942,1.454,-3.828,10,-544.798,-289.718,14.557,-121.283,215.59
84006.793,300.661,0.973,3.978,7.701,-0.118,-2.162,-14.937,-9.512,-9.291,2.704,-12.766,-12.493,-11.666,-10.494,-6.877,4.648,-0.637,-1.777,0.523,2.18,-4.391,10,-544.798,-289.718,14.557,-121.267,215.59
84006.793,300.658,0.973,3.957,7.622,0.042,-2.162,-15.16,-9.619,-9.605,2.92,-12.039,-13.133,-11.88,-11.052,-7.085,4.754,-1.699,-0.732,-0.104,1.454,-3.49,10,-544.798,-289.718,14.557,-121.251,215.601
84002.765,300.658,0.973,3.998,7.78,0.042,-2.702,-15.494,-8.977,-8.874,2.596,-11.52,-12.493,-12.308,-10.382,-6.356,4.965,-1.593,-1.045,1.047,1.038,-3.603,10,-544.798,-289.718,14.557,-121.283,215.59
84006.793,300.657,0.973,3.957,7.622,0.042,-1.838,-16.163,-9.3,-9.396,3.028,-11.935,-12.92,-11.345,-11.498,-7.085,5.177,-1.805,-0.836,0.733,2.077,-3.94,10,-544.798,-289.718,14.557,-121.267,215.59
84010.821,300.661,0.973,3.998,7.78,0.042,-2.486,-15.606,-10.048,-8.874,2.271,-12.35,-13.347,-11.345,-10.605,-6.981,5.177,-1.593,-1.568,0.419,1.557,-3.828,10,-544.798,-289.718,14.557,-121.267,215.601
84006.793,300.665,0.973,3.998,7.78,-0.278,-2.486,-16.052,-8.872,-10.127,2.596,-11.728,-13.133,-11.345,-10.717,-6.668,5.282,-1.912,-0.732,-0.209,1.973,-3.377,10,-544.798,-289.718,14.557,-121.267,215.59
84010.821,300.666,0.973,3.998,7.78,0.042,-1.946,-15.94,-9.3,-8.978,1.947,-12.039,-12.92,-12.95,-11.052,-6.564,6.127,-1.274,-1.359,0.837,1.35,-3.94,10,-544.798,-289.718,14.557,-121.3,215.58
84006.793,300.663,0.973,3.978,7.701,-0.278,-2.162,-15.94,-9.62,-8.874,3.136,-12.35,-13.24,-11.559,-11.387,-6.46,5.494,-1.274,-1.045,0.733,2.077,-4.728,10,-544.798,-289.718,14.557,-121.283,215.58
84002.765,300.661,0.973,3.978,7.701,-0.278,-2.054,-15.383,-10.262,-9.396,2.812,-11.935,-12.706,-12.201,-10.829,-7.606,5.494,-1.274,-1.254,0,2.077,-3.377,10,-544.798,-289.718,14.557,-121.283,215.57
84010.821,300.663,0.973,3.998,7.78,-0.118,-2.811,-15.606,-9.086,-9.709,2.92,-11.935,-12.813,-11.88,-11.275,-6.46,4.543,-1.274,-1.045,-0.104,1.661,-3.715,10,-544.798,-289.718,14.557,-121.251,215.59
84006.793,300.663,0.973,3.978,7.701,-0.118,-1.73,-16.163,-9.513,-8.978,2.379,-12.454,-12.706,-11.987,-10.828,-6.46,5.599,-1.487,-0.836,0.628,1.765,-3.603,10,-544.798,-289.718,14.557,-121.283,215.58
84002.765,300.661,0.973,3.998,7.78,-0.118,-1.946,-15.494,-9.62,-9.605,3.028,-12.766,-13.027,-12.094,-10.94,-6.877,5.071,-1.274,-0.732,0.628,1.869,-4.391,10,-544.798,-289.718,14.557,-121.251,215.58
84002.765,300.665,0.973,3.998,7.78,-0.118,-2.054,-15.272,-8.979,-9.5,2.163,-11.832,-13.454,-11.88,-10.382,-7.398,5.388,-0.956,-1.254,0.523,1.661,-3.603,10,-544.798,-289.718,14.557,-121.267,215.59
84026.933,300.663,0.974,4.018,7.859,0.042,-2.919,-15.606,-9.3,-9.5,2.812,-11.935,-12.386,-12.201,-10.605,-6.668,4.86,-1.381,-0.732,0.314,1.454,-3.94,10,-544.798,-289.718,14.557,-121.283,215.58
84010.821,300.661,0.973,3.998,7.78,-0.278,-2.054,-16.609,-9.406,-8.561,2.379,-12.35,-12.92,-11.559,-10.94,-6.668,5.916,-2.018,-0.314,0.628,1.869,-3.715,10,-544.798,-289.718,14.557,-121.267,215.59
83998.737,300.657,0.973,3.998,7.78,-0.278,-2.27,-15.717,-9.727,-9.813,2.704,-12.662,-13.133,-11.773,-10.717,-6.668,5.177,-1.381,-1.359,0.733,1.973,-4.278,10,-544.798,-289.718,14.557,-121.267,215.59
84010.821,300.661,0.973,3.998,7.78,-0.278,-1.946,-15.717,-8.979,-9.5,2.92,-11.935,-13.667,-11.987,-10.717,-6.981,5.282,-1.381,-0.627,0,1.973,-4.053,10,-544.798,-289.718,14.557,-121.3,215.58
84010.821,300.661,0.973,3.978,7.701,0.042,-2.486,-15.606,-9.513,-9.291,2.487,-12.039,-12.706,-12.094,-10.94,-6.564,4.86,-1.381,-1.045,0.733,1.454,-3.49,10,-544.798,-289.718,14.557,-121.267,215.58
84002.765,300.661,0.973,3.998,7.78,-0.278,-1.946,-16.721,-9.3,-9.083,3.136,-12.039,-12.599,-11.559,-11.61,-6.773,5.494,-2.018,-0.627,0.209,2.388,-3.715,10,-544.798,-289.718,14.557,-121.3,215.59
84010.821,300.663,0.973,3.957,7.622,-0.438,-2.054,-15.383,-10.046,-9.291,3.353,-12.454,-12.92,-11.773,-10.605,-6.981,5.071,-1.381,-1.673,0.733,2.077,-4.278,10,-544.798,-289.718,14.557,-121.283,215.59
84014.849,300.665,0.973,3.978,7.701,-0.438,-2.27,-15.606,-9.084,-9.709,3.136,-11.832,-13.454,-11.987,-10.605,-6.46,5.81,-1.274,-0.941,-0.522,2.077,-3.828,10,-544.798,-289.718,14.557,-121.267,215.59
84014.849,300.661,0.973,4.018,7.859,-0.758,-2.486,-15.829,-9.512,-8.874,2.92,-11.832,-12.92,-12.522,-10.828,-6.564,5.177,-1.487,-1.15,0.837,1.454,-4.166,10,-544.798,-289.718,14.557,-121.283,215.59
84014.849,300.665,0.973,3.978,7.701,-0.598,-2.27,-16.721,-9.405,-9.291,2.812,-12.349,-12.92,-11.88,-11.498,-6.668,4.648,-1.274,-1.359,0.628,2.18,-4.391,10,-544.798,-289.718,14.557,-121.283,215.601
84014.849,300.663,0.973,3.998,7.78,-0.118,-2.702,-15.494,-9.832,-9.396,2.704,-12.452,-12.92,-11.987,-10.94,-7.398,5.177,-1.274,-1.568,0.733,2.18,-3.94,10,-544.798,-289.718,14.557,-121.267,215.58
84014.849,300.658,0.973,3.998,7.78,-0.278,-2.054,-16.052,-9.191,-10.127,2.92,-12.245,-13.133,-11.773,-10.717,-6.46,4.86,-1.381,-0.941,0.419,1.869,-3.152,10,-544.798,-289.718,14.557,-121.267,215.59
84010.821,300.665,0.973,4.018,7.859,-0.118,-1.838,-16.386,-9.726,-9.291,2.379,-12.037,-12.92,-12.415,-10.94,-6.877,5.599,-1.805,-0.523,0.942,1.661,-3.828,10,-544.798,-289.718,14.557,-121.283,215.611
84014.849,300.661,0.973,4.058,8.017,-0.118,-1.73,-15.717,-10.26,-8.978,2.812,-12.349,-12.92,-11.666,-11.498,-6.461,5.494,-0.85,-0.836,0.419,2.077,-4.616,10,-544.798,-289.718,14.557,-121.283,215.601
84006.793,300.66,0.973,4.039,7.938,-0.278,-2.594,-15.494,-9.726,-9.291,2.812,-11.83,-13.347,-11.666,-10.494,-7.086,5.282,-1.168,-1.254,0.628,1.661,-3.94,10,-544.798,-289.718,14.557,-121.251,215.59
84030.961,300.661,0.974,3.998,7.78,-0.438,-2.702,-16.052,-9.405,-9.813,2.812,-11.726,-12.813,-11.88,-10.494,-6.148,4.12,-1.593,-1.15,0.105,1.973,-3.603,10,-544.798,-289.718,14.557,-121.283,215.59
84018.877,300.66,0.974,3.998,7.78,-0.438,-2.162,-16.498,-9.298,-9.291,2.163,-11.934,-13.027,-11.666,-10.828,-6.565,5.705,-1.699,-1.15,1.361,1.557,-3.715,10,-544.798,-289.718,14.557,-121.251,215.59
84010.821,300.663,0.973,3.998,7.78,-0.438,-1.838,-15.829,-9.832,-9.396,3.244,-12.971,-12.706,-11.452,-10.605,-6.774,5.177,-1.274,-1.568,0.419,2.18,-4.278,10,-544.798,-289.718,14.557,-121.251,215.59
84006.793,300.66,0.973,3.978,7.701,-0.278,-1.946,-15.829,-9.619,-9.396,3.244,-11.311,-13.454,-11.88,-10.382,-7.086,5.177,-1.274,-0.627,-0.209,1.973,-3.49,10,-544.798,-289.718,14.557,-121.251,215.58
84022.905,300.661,0.974,4.038,7.938,0.042,-2.27,-15.494,-9.512,-9.5,2.92,-12.66,-12.279,-12.201,-10.494,-6.461,4.754,-1.381,-1.045,1.361,1.869,-3.715,10,-544.798,-289.718,14.557,-121.267,215.59
84018.877,300.661,0.974,4.078,8.096,-0.118,-1.946,-17.278,-9.832,-8.978,2.92,-11.83,-13.24,-11.88,-10.717,-6.461,5.282,-1.487,-0.941,1.256,2.18,-3.94,10,-544.798,-289.718,14.557,-121.251,215.601
84014.849,300.665,0.973,4.038,7.938,-0.118,-2.162,-15.717,-9.726,-9.187,3.028,-12.349,-12.706,-11.88,-10.047,-6.774,5.388,-0.85,-1.568,0.628,1.973,-3.94,10,-544.798,-289.718,14.557,-121.283,215.601
84014.849,300.66,0.973,3.998,7.78,-0.118,-2.162,-15.494,-9.084,-9.918,2.92,-12.037,-13.774,-11.88,-10.494,-6.565,5.81,-1.381,-1.045,0.419,2.077,-3.152,10,-544.798,-289.718,14.557,-121.267,215.59
84006.793,300.663,0.973,4.039,7.938,-0.118,-2.378,-15.494,-9.298,-8.978,2.487,-12.452,-12.706,-12.95,-10.717,-6.982,5.177,-1.168,-0.523,1.151,1.869,-3.377,10,-544.798,-289.718,14.557,-121.283,215.601
84006.793,300.657,0.973,3.978,7.701,0.202,-1.838,-16.498,-9.512,-9.187,3.136,-11.934,-12.813,-11.452,-11.052,-6.774,5.177,-1.699,-1.045,0.628,2.388,-4.166,10,-544.798,-289.718,14.557,-121.251,215.58
84006.793,300.658,0.973,3.998,7.78,-0.118,-2.486,-14.826,-10.153,-9.187,3.028,-12.141,-13.027,-11.88,-10.159,-7.503,5.388,-1.274,-1.254,0.523,1.661,-3.828,10,-544.798,-289.718,14.557,-121.267,215.59
84010.821,300.658,0.973,3.998,7.78,0.202,-2.054,-15.606,-9.191,-10.127,3.244,-11.934,-13.347,-11.773,-10.717,-6.669,4.86,-1.381,-0.418,0.105,2.492,-3.715,10,-544.798,-289.718,14.557,-121.251,215.601
84018.877,300.66,0.974,4.058,8.017,0.042,-2.162,-16.163,-9.619,-8.874,2.487,-11.83,-12.92,-12.308,-10.494,-6.357,5.388,-1.381,-0.941,0.837,1.454,-3.377,10,-544.798,-289.718,14.557,-121.234,215.611
84010.821,300.655,0.973,4.018,7.859,0.042,-1.73,-15.717,-9.512,-9.083,3.136,-11.726,-13.027,-11.773,-10.829,-6.565,5.494,-1.274,-0.836,0.419,2.077,-4.166,10,-544.798,-289.718,14.557,-121.267,215.601
83966.514,300.655,0.973,4.019,7.859,-0.118,-2.486,-15.94,-10.367,-9.187,3.244,-12.245,-13.347,-11.666,-10.494,-6.982,5.177,-1.274,-1.15,0.733,1.765,-3.603,10,-544.798,-289.718,14.557,-121.267,215.601
84010.821,300.655,0.973,3.978,7.701,-0.118,-1.946,-15.383,-9.298,-9.5,2.379,-11.518,-12.92,-11.987,-10.494,-5.94,4.754,-0.85,-0.941,0.209,2.18,-3.715,10,-544.798,-289.718,14.557,-121.267,215.59
84002.765,300.655,0.973,3.998,7.78,0.042,-2.162,-16.052,-9.084,-9.291,2.271,-12.141,-12.813,-11.773,-10.494,-6.982,5.705,-1.912,-0.523,0.628,1.765,-3.377,10,-544.798,-289.718,14.557,-121.267,215.59
84014.849,300.655,0.973,4.018,7.859,0.202,-2.27,-15.606,-9.405,-9.605,2.92,-12.66,-13.56,-11.237,-11.052,-6.461,5.81,-1.168,-1.254,0.733,2.077,-4.616,10,-544.798,-289.718,14.557,-121.283,215.59
84006.793,300.657,0.973,3.957,7.622,0.362,-1.946,-15.606,-9.512,-9.187,2.92,-11.518,-13.133,-11.559,-10.605,-7.399,5.599,-1.699,-1.045,0.628,1.765,-3.603,10,-544.798,-289.718,14.557,-121.267,215.58
84010.821,300.653,0.973,4.059,8.017,0.202,-2.486,-16.052,-9.191,-9.187,3.353,-11.622,-12.92,-11.88,-10.605,-6.148,4.226,-1.487,-0.732,0.837,1.765,-3.94,10,-544.798,-289.718,14.557,-121.267,215.601
84006.793,300.657,0.973,4.059,8.017,0.042,-1.513,-16.386,-9.405,-9.291,2.487,-12.141,-12.493,-11.773,-10.717,-6.461,5.177,-1.805,-0.523,0.837,1.765,-3.94,10,-544.798,-289.718,14.557,-121.251,215.58
84014.849,300.655,0.973,3.978,7.701,0.202,-1.946,-15.383,-9.939,-8.874,3.461,-12.556,-12.813,-11.987,-10.605,-6.253,5.282,-1.062,-1.568,1.047,1.661,-3.603,10,-544.798,-289.718,14.557,-121.251,215.621
84002.765,300.653,0.973,4.019,7.859,0.042,-2.054,-15.383,-9.084,-8.978,2.812,-11.726,-13.347,-11.773,-10.382,-6.669,5.071,-1.168,-0.627,0.314,2.077,-3.49,10,-544.798,-289.718,14.557,-121.267,215.58
84006.793,300.657,0.973,3.998,7.78,0.202,-2.378,-15.494,-9.298,-9.291,2.92,-11.83,-12.279,-12.201,-10.605,-6.148,4.86,-1.274,-0.627,0.523,1.973,-3.828,10,-544.798,-289.718,14.557,-121.267,215.59
84010.821,300.658,0.973,4.018,7.859,0.042,-1.838,-16.275,-8.871,-9.396,2.379,-11.934,-12.706,-11.559,-10.94,-6.669,5.177,-2.124,-0.941,1.047,1.973,-3.94,10,-544.798,-289.718,14.557,-121.267,215.611
84014.849,300.658,0.973,4.018,7.859,0.362,-1.946,-15.383,-9.619,-9.605,3.244,-12.349,-12.493,-11.666,-10.494,-7.086,5.494,-1.062,-1.254,0.628,1.973,-3.377,10,-544.798,-289.718,14.557,-121.283,215.601
84010.821,300.657,0.973,3.998,7.78,0.202,-2.162,-15.383,-8.977,-9.5,2.596,-11.935,-13.56,-11.237,-10.27,-6.669,5.282,-1.381,-1.045,-0.313,1.973,-3.265,10,-544.798,-289.718,14.557,-121.267,215.601
84014.849,300.663,0.973,4.018,7.859,-0.118,-2.378,-15.606,-8.977,-9.187,2.487,-11.935,-12.599,-12.201,-10.605,-6.357,5.388,-1.487,-1.359,0.628,1.973,-3.715,10,-544.798,-289.718,14.557,-121.283,215.58
84002.765,300.657,0.973,4.019,7.859,0.042,-2.162,-16.163,-9.619,-9.187,3.244,-11.832,-12.706,-11.666,-11.498,-6.357,4.86,-1.593,-0.836,1.151,1.765,-3.49,10,-544.798,-289.718,14.557,-121.267,215.59
84014.849,300.66,0.973,4.018,7.859,0.042,-2.054,-14.826,-10.153,-8.665,2.596,-11.832,-12.599,-11.238,-9.266,-6.982,4.965,-0.743,-1.254,0.314,2.284,-3.828,10,-544.798,-289.718,14.557,-121.267,215.59
84014.849,300.657,0.973,3.998,7.78,-0.278,-1.621,-15.383,-8.657,-9.187,3.136,-11.416,-12.599,-11.345,-9.935,-6.878,4.86,-1.593,-0.314,0.314,2.077,-3.49,10,-544.798,-289.718,14.557,-121.267,215.601
84010.821,300.658,0.973,3.998,7.78,-0.118,-2.378,-15.383,-9.191,-8.874,2.596,-12.143,-12.599,-12.201,-10.159,-6.253,5.388,-1.699,-1.254,0.837,1.973,-3.828,10,-544.798,-289.718,14.557,-121.283,215.59
84022.905,300.661,0.974,4.038,7.938,0.202,-1.513,-15.94,-9.191,-9.083,3.028,-11.832,-13.027,-11.13,-10.94,-6.148,5.282,-1.487,-1.15,1.57,2.077,-3.828,10,-544.798,-289.718,14.557,-121.283,215.59
84010.821,300.665,0.973,4.018,7.859,-0.118,-1.73,-15.16,-9.298,-8.978,3.136,-11.935,-13.027,-11.773,-9.935,-7.399,5.494,-1.593,-1.045,0.628,2.492,-3.49,10,-544.798,-289.718,14.557,-121.283,215.601
84014.849,300.66,0.973,4.018,7.859,0.042,-1.946,-15.049,-8.977,-9.396,2.704,-12.247,-12.599,-11.666,-10.27,-5.94,4.965,-1.381,-0.941,0.209,2.077,-3.377,10,-544.798,-289.718,14.557,-121.267,215.59
84006.793,300.655,0.973,4.039,7.938,-0.278,-1.297,-15.606,-9.084,-8.769,2.379,-11.624,-12.493,-11.987,-10.382,-6.461,5.81,-1.593,-1.045,0.942,1.246,-3.603,10,-544.798,-289.718,14.557,-121.283,215.601
84002.765,300.665,0.973,4.019,7.859,-0.278,-1.621,-15.049,-9.512,-8.352,2.812,-12.247,-12.599,-11.238,-10.605,-6.461,5.494,-0.956,-1.15,0.628,1.765,-4.616,10,-544.798,-289.718,14.557,-121.251,215.611
84002.765,300.66,0.973,3.998,7.78,-0.118,-1.405,-15.383,-9.298,-8.978,2.92,-11.52,-12.813,-11.666,-10.605,-7.086,5.282,-0.85,-1.045,0.628,1.765,-3.603,10,-544.798,-289.718,14.557,-121.251,215.601
84006.793,300.663,0.973,4.039,7.938,-0.278,-2.27,-15.383,-8.871,-9.396,2.271,-11.832,-12.279,-11.559,-10.605,-6.461,4.226,-1.381,-1.15,0.105,1.661,-3.94,10,-544.798,-289.718,14.557,-121.251,215.58
84010.821,300.663,0.973,4.059,8.017,-0.118,-1.405,-15.829,-8.764,-8.874,2.92,-11.728,-12.813,-11.13,-10.494,-6.253,5.282,-1.593,-0.941,0.628,1.869,-3.715,10,-544.798,-289.718,14.557,-121.267,215.59
84010.821,300.663,0.973,4.059,8.017,-0.118,-1.513,-14.937,-9.619,-9.187,3.028,-12.558,-12.599,-11.452,-10.382,-6.774,5.282,-0.85,-1.568,0.837,1.973,-4.053,10,-544.798,-289.718,14.557,-121.3,215.59
84010.821,300.663,0.973,4.039,7.938,-0.438,-1.621,-15.16,-8.977,-8.874,2.92,-11.52,-13.347,-11.773,-10.494,-7.399,5.071,-1.381,-1.045,0.314,1.765,-3.603,10,-544.798,-289.718,14.557,-121.251,215.57
84002.765,300.661,0.973,4.039,7.938,0.042,-2.702,-15.049,-8.977,-8.456,2.812,-11.728,-12.279,-11.773,-10.494,-6.565,5.177,-0.85,-1.045,0.942,1.765,-3.94,10,-544.798,-289.718,14.557,-121.283,215.59
84006.793,300.661,0.973,4.079,8.096,-0.278,-1.73,-16.609,-9.191,-8.456,3.353,-11.832,-12.493,-11.345,-10.605,-6.148,5.81,-1.593,-0.523,0.628,1.765,-4.053,10,-544.798,-289.718,14.557,-121.283,215.601
84002.765,300.66,0.973,4.059,8.017,0.042,-2.378,-15.16,-9.832,-9.083,3.353,-12.247,-12.066,-11.238,-10.27,-6.982,4.86,-1.699,-1.568,0.523,1.973,-3.377,10,-544.798,-289.718,14.557,-121.267,215.59
84002.765,300.661,0.973,3.958,7.622,-0.278,-1.405,-15.272,-8.657,-9.605,2.92,-10.897,-13.027,-11.559,-10.27,-6.565,5.282,-1.487,-0.314,0.314,1.973,-3.603,10,-544.798,-289.718,14.557,-121.267,215.58
84018.877,300.669,0.973,4.078,8.096,-0.438,-2.162,-15.383,-8.871,-8.874,2.704,-11.52,-12.386,-11.88,-10.605,-6.356,5.81,-1.168,-1.045,1.047,1.557,-4.053,10,-544.798,-289.718,14.557,-121.267,215.59
84010.821,300.665,0.973,4.059,8.017,0.042,-1.513,-15.829,-8.764,-8.978,3.244,-12.143,-12.493,-11.238,-10.94,-6.46,5.81,-1.487,-1.254,1.256,1.661,-3.828,10,-544.798,-289.718,14.557,-121.267,215.57
84002.765,300.665,0.973,4.059,8.017,-0.278,-2.27,-15.606,-9.832,-8.561,2.92,-12.039,-12.386,-11.666,-9.824,-6.773,5.177,-1.168,-1.15,0.523,2.18,-3.377,10,-544.798,-289.718,14.557,-121.267,215.58
84006.793,300.665,0.973,4.019,7.859,-0.438,-1.73,-15.049,-8.016,-9.5,2.92,-11.624,-12.92,-11.238,-10.159,-6.043,5.177,-1.593,-0.418,0.314,2.284,-3.49,10,-544.798,-289.718,14.557,-121.234,215.601
83998.737,300.665,0.973,4.039,7.938,-0.118,-1.405,-15.606,-8.871,-8.769,2.596,-11.728,-12.066,-12.201,-10.27,-6.981,5.494,-1.487,-0.836,0.733,1.557,-3.603,10,-544.798,-289.718,14.557,-121.267,215.57
83994.709,300.668,0.973,4.059,8.017,-0.118,-1.405,-15.494,-9.405,-8.978,3.244,-12.247,-12.279,-11.452,-10.605,-6.981,5.494,-1.274,-0.941,0.942,2.18,-4.728,10,-544.798,-289.718,14.557,-121.267,215.59
84006.793,300.663,0.973,4.098,8.175,0.202,-1.405,-14.937,-9.726,-8.978,2.487,-11.209,-12.706,-11.559,-10.27,-7.189,5.388,-1.381,-0.836,0.209,1.454,-3.377,10,-544.798,-289.718,14.557,-121.283,215.601
84010.821,300.665,0.973,4.098,8.175,-0.118,-2.27,-15.383,-8.977,-9.291,2.596,-11.52,-12.599,-11.345,-10.605,-6.147,4.331,-1.487,-1.15,0.209,1.765,-3.152,10,-544.798,-289.718,14.557,-121.267,215.59
84006.793,300.663,0.973,4.138,8.333,0.042,-0.973,-16.163,-9.405,-8.769,2.379,-11.935,-12.706,-11.559,-10.27,-6.147,5.388,-1.699,-0.209,0.837,1.35,-3.94,10,-544.798,-289.718,14.557,-121.267,215.601
84006.793,300.66,0.973,4.118,8.254,0.042,-1.513,-15.829,-9.512,-9.291,3.136,-12.662,-12.92,-11.13,-10.159,-6.981,5.071,-1.062,-1.045,0.837,1.557,-4.278,10,-544.798,-289.718,14.557,-121.283,215.59
84006.793,300.661,0.973,4.118,8.254,-0.118,-1.621,-15.16,-8.977,-9.083,2.379,-11.313,-13.667,-11.773,-9.824,-6.668,5.071,-1.274,-0.627,0.419,1.35,-3.715,10,-544.798,-289.718,14.557,-121.251,215.611
84002.765,300.663,0.973,4.099,8.175,-0.118,-2.378,-15.383,-8.871,-8.352,2.596,-12.247,-12.493,-12.094,-10.494,-6.356,5.177,-1.487,-1.045,0.628,1.661,-4.166,10,-544.798,-289.718,14.557,-121.283,215.59
84006.793,300.663,0.973,4.118,8.254,0.042,-0.973,-16.386,-8.871,-8.874,3.136,-12.037,-12.599,-11.345,-11.052,-6.668,5.599,-2.018,-0.941,1.256,1.765,-3.828,10,-544.798,-289.718,14.557,-121.283,215.59
84006.793,300.663,0.973,4.079,8.096,0.042,-1.946,-15.16,-9.726,-8.978,2.704,-12.245,-12.386,-11.345,-10.047,-6.877,4.965,-1.274,-1.568,0.523,2.18,-3.377,10,-544.798,-289.718,14.557,-121.267,215.58
83998.737,300.665,0.973,4.099,8.175,0.042,-2.054,-15.16,-8.55,-9.187,2.812,-11.518,-12.92,-11.773,-10.382,-6.252,5.282,-1.487,-0.314,0.419,1.973,-3.828,10,-544.798,-289.718,14.557,-121.234,215.601
84006.793,300.663,0.973,4.177,8.491,0.042,-2.162,-15.272,-9.191,-8.769,2.379,-11.83,-12.386,-11.987,-9.712,-6.147,5.282,-1.593,-1.045,0.942,1.454,-3.49,10,-544.798,-289.718,14.557,-121.251,215.611
84018.877,300.665,0.974,4.157,8.412,0.202,-1.621,-15.94,-9.084,-8.247,3.028,-12.141,-12.813,-10.916,-10.828,-6.357,5.388,-1.487,-0.732,1.361,1.765,-3.94,10,-544.798,-289.718,14.557,-121.267,215.58
