%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83676.503,305.768,1318.855,0.336,-146.904,136.377,9.500
83672.475,305.765,1318.934,0.016,-146.888,136.387,9.500
83680.531,305.765,1318.934,0.016,-146.855,136.398,9.500
83676.503,305.766,1319.013,0.336,-146.871,136.398,9.500
83680.531,305.770,1319.250,-0.304,-146.871,136.387,9.500
83668.447,305.771,1319.408,0.336,-146.871,136.387,9.500
83684.559,305.774,1319.171,0.016,-146.888,136.387,9.500
83672.475,305.768,1319.250,0.016,-146.888,136.377,9.500
83668.447,305.770,1319.408,-0.144,-146.904,136.387,9.500
83660.391,305.770,1319.566,0.336,-146.871,136.387,9.500
83664.419,305.770,1319.329,0.176,-146.904,136.387,9.500
83668.447,305.766,1319.645,0.336,-146.888,136.387,9.500
83688.587,305.774,1319.645,0.336,-146.888,136.387,9.500
83680.531,305.770,1319.329,0.176,-146.871,136.398,9.500
83668.447,305.771,1319.487,0.016,-146.904,136.408,9.500
