%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83974.570,302.064,851.335,-349.169,-172.231,176.455,7.500
83950.402,302.057,1368.468,-971.719,-172.313,176.455,9.500
83974.570,302.057,1368.468,-971.399,-172.313,176.445,9.500
83966.514,302.057,1368.784,-970.759,-172.329,176.445,9.500
83966.514,302.056,1368.863,-970.759,-172.296,176.455,9.500
83954.430,302.054,1369.021,-970.599,-172.313,176.445,9.500
83962.486,302.056,1368.863,-970.119,-172.313,176.455,9.500
83958.458,302.054,1369.100,-969.639,-172.296,176.466,9.500
83950.402,302.054,1369.100,-968.999,-172.296,176.435,9.500
83958.458,302.059,1369.337,-968.360,-172.329,176.445,9.500
83958.458,302.059,1369.416,-967.720,-172.313,176.445,9.500
83954.430,302.056,1369.495,-967.240,-172.313,176.455,9.500
83958.458,302.061,1369.416,-967.080,-172.329,176.455,9.500
83954.430,302.057,1369.574,-966.760,-172.296,176.445,9.500
83958.458,302.057,1369.574,-966.120,-172.329,176.445,9.500
83954.430,302.057,1369.811,-965.480,-172.329,176.466,9.500
83970.542,302.057,1369.732,-964.681,-172.329,176.445,9.500
83962.486,302.061,1369.969,-964.201,-172.329,176.476,9.500
83966.514,302.061,1370.127,-963.561,-172.296,176.435,9.500
83966.514,302.062,1369.890,-963.081,-172.296,176.455,9.500
83954.430,302.059,1370.048,-962.441,-172.313,176.445,9.500
