%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83958.458,304.313,438.135,-195.163,-149.874,181.952,5.500
83974.570,304.313,437.582,-195.163,-149.890,181.952,5.500
83962.486,304.311,437.345,-195.323,-149.890,181.952,5.500
83970.542,304.308,437.187,-195.483,-149.858,181.952,5.500
83958.458,304.313,437.108,-195.643,-149.858,181.942,5.500
83958.458,304.307,437.187,-195.483,-149.858,181.942,5.500
83950.402,304.308,436.713,-195.483,-149.841,181.973,5.500
83958.458,304.313,436.871,-195.803,-149.874,181.942,5.500
83958.458,304.318,436.792,-195.483,-149.874,181.952,5.500
83966.514,304.313,436.792,-195.483,-149.874,181.952,5.500
83966.514,304.313,436.239,-195.483,-149.890,181.942,5.500
83966.514,304.313,436.318,-195.643,-149.890,181.942,5.500
83954.430,304.310,436.318,-195.323,-149.907,181.952,5.500
83946.374,304.313,436.082,-195.483,-149.858,181.942,5.500
83962.486,304.311,436.239,-194.843,-149.874,181.952,5.500
83962.486,304.311,436.082,-194.843,-149.874,181.942,5.500
83966.514,304.313,436.239,-194.683,-149.858,181.942,5.500
83962.486,304.311,436.239,-194.523,-149.907,181.942,5.500
83958.458,304.310,436.003,-194.363,-149.874,181.952,5.500
83954.430,304.308,435.766,-194.203,-149.874,181.962,5.500
83962.486,304.303,826.474,-559.863,-149.874,181.962,7.500
83962.486,304.305,826.395,-559.703,-149.874,181.952,7.500
83950.402,304.305,826.395,-559.863,-149.874,181.952,7.500
83954.430,304.303,826.395,-560.183,-149.890,181.962,7.500
83962.486,304.307,826.553,-560.183,-149.874,181.952,7.500
83974.570,304.308,826.158,-560.343,-149.858,181.942,7.500
83966.514,304.303,826.158,-561.143,-149.858,181.942,7.500
83966.514,304.307,826.000,-561.623,-149.907,181.962,7.500
83970.542,304.302,826.079,-562.583,-149.874,181.952,7.500
83950.402,304.300,826.079,-563.062,-149.858,181.942,7.500
83958.458,304.303,826.158,-563.702,-149.858,181.952,7.500
83962.486,304.307,826.237,-564.022,-149.874,181.952,7.500
83966.514,304.307,826.316,-564.822,-149.874,181.973,7.500
83966.514,304.308,826.711,-565.782,-149.858,181.942,7.500
83966.514,304.305,826.553,-566.581,-149.890,181.952,7.500
83966.514,304.305,826.553,-567.701,-149.874,181.962,7.500
83966.514,304.305,826.395,-568.341,-149.907,181.942,7.500
83962.486,304.303,826.711,-568.981,-149.890,181.942,7.500
83966.514,304.305,826.790,-569.621,-149.890,181.962,7.500
83966.514,304.310,826.948,-570.580,-149.858,181.973,7.500
83958.458,304.295,1332.473,-1042.771,-149.890,181.952,9.500
83962.486,304.300,1332.315,-1042.771,-149.858,181.962,9.500
83974.570,304.295,1332.394,-1042.451,-149.890,181.932,9.500
83970.542,304.294,1332.315,-1041.652,-149.874,181.942,9.500
83982.626,304.295,1332.631,-1041.652,-149.890,181.952,9.500
83966.514,304.295,1332.631,-1041.492,-149.858,181.962,9.500
83966.514,304.299,1332.394,-1040.692,-149.874,181.962,9.500
83962.486,304.289,1332.473,-1040.372,-149.874,181.942,9.500
83970.542,304.294,1332.552,-1040.212,-149.874,181.942,9.500
83970.542,304.292,1332.631,-1039.412,-149.841,181.942,9.500
83962.486,304.294,1332.867,-1038.932,-149.874,181.962,9.500
83978.598,304.295,1333.183,-1038.612,-149.858,181.942,9.500
83978.598,304.294,1332.946,-1037.653,-149.907,181.952,9.500
83982.626,304.297,1332.867,-1037.493,-149.874,181.942,9.500
83970.542,304.295,1332.867,-1036.853,-149.874,181.942,9.500
83970.542,304.294,1332.946,-1036.373,-149.874,181.942,9.500
83974.570,304.295,1333.025,-1035.893,-149.890,181.962,9.500
83970.542,304.297,1333.025,-1035.413,-149.890,181.942,9.500
83986.654,304.299,1333.262,-1034.773,-149.874,181.942,9.500
83982.626,304.299,1333.183,-1034.773,-149.841,181.962,9.500
