%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
101618.550,300.551,1.178,0.306,0.055,0.656,-4.648,-2.675,-1.176,-0.000,-1.079,-3.632,-3.203,-3.425,-1.898,-1.459,-0.211,-3.823,0.314,-0.836,-1.244,-1.914,10.044,-0.005,0.365,0.002,535.448,336.520
101630.644,300.554,1.178,0.000,-0.498,0.336,-3.134,-4.012,-0.855,0.209,-0.972,-3.736,-3.524,-3.104,-2.568,-1.355,0.634,-4.036,0.942,-0.940,-1.140,-2.252,10.055,-0.025,0.375,0.002,535.448,336.520
101614.519,300.552,1.178,0.000,-0.182,0.176,-3.999,-2.786,-1.603,0.209,-1.079,-4.255,-3.737,-2.890,-1.451,-1.876,0.317,-3.929,0.105,-0.836,-1.451,-2.139,10.034,0.052,0.365,0.001,535.448,336.520
101614.519,300.554,1.178,0.000,-0.340,0.016,-3.999,-3.232,-0.748,-0.313,-1.295,-3.009,-3.951,-2.783,-1.451,-1.459,-0.000,-3.929,0.628,-1.254,-1.451,-1.464,10.034,-0.005,0.375,0.001,535.448,336.520
101614.519,300.551,1.178,0.000,-0.103,0.176,-4.215,-3.232,-0.855,0.105,-1.403,-3.736,-3.844,-3.211,-1.116,-1.355,0.634,-3.717,0.524,-0.731,-1.969,-1.689,10.024,-0.025,0.354,0.002,535.448,336.520
101614.519,300.552,1.178,0.000,-0.340,0.336,-3.891,-3.455,-0.748,0.314,-0.972,-3.840,-3.310,-3.211,-2.791,-1.355,0.211,-4.460,1.047,-0.731,-1.244,-2.702,10.024,0.014,0.344,0.001,535.448,336.520
101618.550,300.554,1.178,0.000,-0.261,0.176,-4.107,-3.232,-1.390,0.314,-0.972,-3.217,-3.737,-3.318,-1.228,-2.293,0.211,-3.611,0.733,-0.313,-0.933,-1.238,10.044,-0.005,0.354,0.000,535.448,336.520
101614.519,300.552,1.178,0.478,0.134,0.336,-4.107,-3.344,-0.428,-0.731,-0.972,-3.424,-3.310,-2.783,-1.451,-1.251,-0.105,-3.717,0.733,-1.045,-1.036,-1.914,10.024,0.033,0.365,0.002,535.448,336.520
101602.424,300.561,1.178,0.000,-0.182,-0.304,-4.756,-3.121,-0.855,0.209,-1.619,-3.528,-3.417,-3.532,-1.898,-1.876,0.000,-3.611,0.733,-0.209,-1.036,-1.801,11.981,-0.005,0.446,0.001,535.448,336.520
101606.456,300.569,1.178,0.000,-0.182,0.016,-3.892,-4.235,-0.428,0.314,-0.864,-3.528,-3.203,-2.462,-2.344,-1.251,0.423,-4.142,0.942,-0.522,-1.451,-1.126,11.981,-0.025,0.456,0.001,535.448,336.520
101606.456,300.564,1.178,0.000,-0.182,0.016,-4.108,-2.452,-1.390,-0.313,-0.972,-3.840,-3.310,-2.783,-0.670,-2.293,0.317,-3.505,-0.105,-1.045,-1.451,-1.689,11.981,0.014,0.446,0.001,535.448,336.520
101618.550,300.564,1.178,0.000,-0.103,0.176,-4.108,-3.232,-0.000,-0.209,-1.079,-3.217,-3.951,-2.783,-1.563,-1.563,0.740,-4.036,0.628,-1.358,-1.036,-1.801,11.971,0.014,0.446,0.001,535.448,336.520
101618.550,300.559,1.178,0.000,-0.024,-0.144,-4.216,-3.232,-0.855,0.314,-1.079,-3.321,-3.203,-3.211,-2.233,-1.355,0.317,-3.929,0.733,-0.731,-1.969,-1.801,11.981,0.014,0.415,0.002,535.448,336.520
101606.456,300.562,1.178,0.000,-0.103,0.016,-3.783,-3.789,-1.496,-0.104,-0.648,-4.255,-3.524,-3.104,-2.679,-1.563,0.528,-3.929,0.942,-1.254,-0.726,-2.589,11.950,-0.005,0.456,0.002,535.448,336.520
101598.393,300.559,1.178,0.000,-0.103,-0.304,-4.756,-3.232,-1.496,-0.209,-0.864,-4.047,-3.417,-2.890,-1.451,-2.084,0.317,-3.717,1.047,-1.045,-1.555,-1.464,11.950,0.014,0.436,0.001,535.448,336.520
101610.487,300.559,1.178,0.000,-0.340,-0.144,-4.973,-3.455,-0.428,-0.626,-0.756,-3.217,-3.310,-3.104,-2.233,-1.459,-0.211,-3.823,0.524,-0.836,-1.140,-1.689,11.971,0.052,0.446,0.000,535.448,336.520
101598.393,300.556,1.178,0.000,-0.103,-0.144,-4.108,-3.567,-1.069,-0.000,-1.835,-4.151,-3.630,-3.318,-1.898,-1.876,0.317,-4.354,0.524,-0.940,-1.762,-1.801,11.950,0.014,0.446,0.001,535.448,336.520
101598.393,300.561,1.178,0.000,-0.340,-0.304,-4.000,-3.232,-1.176,-0.000,-0.756,-4.151,-3.737,-3.104,-1.786,-1.980,0.423,-4.142,0.105,-0.731,-1.140,-1.801,11.971,-0.005,0.446,0.002,535.448,336.520
101598.393,300.564,1.178,0.000,-0.261,-0.144,-4.000,-3.232,-0.855,-0.313,-1.619,-3.632,-4.164,-2.890,-1.451,-2.293,0.528,-4.036,0.733,-1.672,-0.933,-2.026,11.981,0.033,0.456,0.001,535.448,336.520
101598.393,300.567,1.178,0.307,0.055,-0.144,-4.648,-3.121,-0.321,-0.209,-1.079,-3.632,-3.097,-3.318,-2.009,-1.563,-0.211,-3.823,1.047,-0.731,-1.762,-1.914,11.991,0.033,0.446,0.002,535.448,336.520
101602.424,300.564,1.178,0.000,-0.024,0.016,-4.000,-4.124,-1.283,-0.104,-1.187,-3.632,-3.524,-2.569,-2.568,-1.667,0.211,-4.567,1.047,-0.627,-1.140,-2.364,11.971,0.014,0.426,0.002,535.448,336.520
101602.424,300.561,1.178,0.307,0.055,0.176,-4.216,-3.009,-1.390,0.105,-0.972,-3.528,-3.417,-3.318,-1.005,-1.980,-0.000,-3.717,0.419,-1.358,-1.140,-1.689,12.002,0.052,0.446,0.001,535.448,336.520
101594.361,300.564,1.178,0.307,0.055,0.016,-4.324,-3.789,-0.962,-0.731,-1.619,-3.528,-4.591,-3.425,-1.675,-1.563,0.211,-4.248,1.257,-1.567,-1.036,-1.464,12.012,0.033,0.456,0.000,535.448,336.520
101602.424,300.564,1.178,0.000,-0.024,0.016,-4.108,-3.678,-0.748,0.105,-1.727,-3.736,-2.883,-4.067,-1.116,-1.772,0.317,-3.717,0.628,-0.731,-1.451,-2.139,11.960,-0.005,0.436,0.002,535.448,336.520
101598.393,300.561,1.178,0.307,0.055,0.016,-4.107,-3.678,-1.176,0.105,-1.079,-3.736,-3.630,-2.890,-2.009,-1.876,0.106,-3.717,0.942,-0.940,-0.829,-2.702,11.971,0.052,0.436,0.001,535.448,336.520
101590.330,300.561,1.178,0.000,-0.024,-0.144,-4.431,-2.452,-1.069,-0.104,-1.079,-3.217,-3.097,-3.318,-1.340,-2.501,1.056,-3.823,0.105,-1.149,-1.244,-1.351,11.981,0.014,0.426,0.001,535.448,336.520
101602.424,300.565,1.178,0.000,-0.103,-0.304,-4.648,-3.567,-0.641,-1.148,-0.864,-3.528,-3.737,-2.676,-1.786,-1.251,-0.105,-3.398,1.047,-1.254,-1.140,-2.026,12.002,0.014,0.446,0.002,535.448,336.520
101598.393,300.557,1.178,0.000,-0.498,0.016,-3.999,-3.678,-0.748,-0.209,-1.943,-3.528,-3.310,-3.532,-2.456,-1.459,0.423,-4.142,0.209,-0.836,-1.762,-1.576,11.981,-0.005,0.426,0.002,535.448,336.520
101594.361,300.569,1.178,0.000,-0.340,0.336,-4.107,-3.232,-1.283,-0.209,-0.756,-3.840,-3.951,-3.210,-1.675,-2.084,0.211,-3.717,0.105,-1.358,-1.555,-2.702,13.980,0.033,0.547,0.002,535.448,336.520
101602.424,300.570,1.178,0.000,-0.340,0.656,-4.648,-2.898,-0.855,-0.209,-1.187,-3.010,-4.805,-3.531,-1.451,-2.396,-0.422,-3.929,0.942,-1.567,-1.244,-1.576,14.011,0.071,0.507,0.001,535.448,336.520
101594.361,300.575,1.177,0.000,-0.261,0.496,-5.080,-3.455,-0.855,-0.418,-1.187,-3.114,-3.203,-3.745,-2.009,-1.146,-0.000,-3.929,0.942,-0.836,-1.347,-2.476,14.001,0.033,0.517,0.002,535.448,336.520
101598.393,300.570,1.178,0.000,-0.340,0.336,-3.891,-4.458,-0.641,-0.418,-1.511,-3.321,-3.737,-3.103,-2.344,-1.771,0.317,-4.991,0.314,-1.045,-1.451,-2.139,13.991,0.014,0.507,0.002,535.448,336.520
101602.424,300.569,1.178,0.000,-0.261,0.336,-3.567,-3.567,-1.710,-0.104,-0.864,-3.840,-3.097,-3.103,-1.563,-1.667,-0.000,-3.929,0.314,-0.418,-0.622,-2.026,13.991,0.052,0.517,0.001,535.448,336.520
101610.487,300.565,1.178,0.000,-0.340,0.176,-4.107,-3.232,-0.428,-0.313,-1.619,-3.321,-3.630,-3.103,-1.675,-1.459,0.422,-3.505,1.047,-1.881,-0.726,-1.576,13.991,0.052,0.517,0.002,535.448,336.520
101610.487,300.567,1.178,0.000,-0.340,0.496,-4.215,-3.567,-0.855,0.418,-1.511,-3.321,-3.096,-3.638,-1.340,-1.459,0.317,-3.398,0.419,-0.836,-1.244,-1.576,13.970,0.052,0.517,0.002,535.448,336.520
101610.487,300.567,1.178,0.000,-0.419,0.336,-4.215,-3.232,-0.748,0.314,-0.540,-3.736,-2.776,-2.676,-1.786,-1.355,0.634,-3.611,0.838,-0.836,-0.622,-1.238,13.959,0.052,0.486,0.001,535.448,336.520
101602.424,300.573,1.178,0.000,-0.182,0.176,-3.891,-2.563,-0.962,0.418,-0.756,-2.802,-3.630,-2.569,-1.228,-2.605,0.211,-3.505,0.942,-0.940,-1.036,-1.801,13.970,0.014,0.517,0.001,535.448,336.520
101594.361,300.570,1.178,0.000,-0.340,0.016,-4.431,-3.455,-0.321,-0.626,-0.864,-3.321,-3.417,-2.890,-1.898,-1.042,-0.000,-3.929,0.733,-1.358,-1.347,-1.351,13.970,0.014,0.507,0.002,535.448,336.520
101606.456,300.564,1.178,0.000,-0.261,0.496,-3.351,-3.567,-1.176,-0.000,-1.619,-3.528,-3.524,-3.211,-1.451,-1.667,0.634,-3.929,0.314,-0.731,-1.866,-1.914,13.991,-0.005,0.507,0.002,535.448,336.520
101598.393,300.567,1.178,0.000,-0.182,0.176,-3.891,-2.898,-1.176,-0.104,-0.216,-3.736,-3.096,-2.890,-1.675,-1.667,0.423,-3.611,0.942,-1.149,-0.829,-1.576,13.991,0.033,0.507,0.001,535.448,336.520
101610.487,300.570,1.178,0.000,-0.419,0.176,-3.675,-2.786,-0.534,0.209,-0.864,-3.321,-3.844,-3.318,-1.563,-2.084,0.634,-3.929,1.361,-0.836,-1.036,-1.463,13.970,0.014,0.497,0.001,535.448,336.520
101614.519,300.570,1.178,0.000,-0.103,0.336,-4.972,-2.898,-0.534,-0.313,-1.187,-3.528,-2.883,-2.890,-2.009,-1.146,-0.105,-3.823,1.047,-0.940,-1.036,-1.463,13.980,0.052,0.517,0.001,535.448,336.520
101614.519,300.569,1.178,0.000,-0.103,0.336,-3.999,-4.012,-0.641,-0.000,-1.295,-3.632,-2.990,-2.676,-2.009,-1.772,0.528,-4.248,1.152,-0.940,-0.829,-1.801,14.011,0.014,0.517,0.002,535.448,336.520
101610.487,300.570,1.178,0.000,-0.261,0.336,-4.539,-3.009,-1.176,-0.000,-1.079,-3.736,-3.524,-2.462,-1.340,-2.084,0.317,-3.611,0.105,-0.522,-1.036,-2.026,13.991,0.014,0.497,0.000,535.448,336.520
101618.550,300.569,1.178,0.000,-0.340,0.176,-4.215,-2.898,-1.176,-0.313,-0.756,-3.321,-4.271,-3.104,-1.451,-1.146,0.634,-3.398,1.047,-1.149,-1.036,-2.026,13.970,0.014,0.527,0.002,535.448,336.520
101618.550,300.567,1.178,0.000,-0.261,0.496,-4.648,-3.009,-1.176,0.105,-1.295,-3.736,-3.096,-4.388,-1.898,-1.667,0.423,-4.036,1.152,-0.313,-1.347,-1.464,13.991,-0.005,0.507,0.002,535.448,336.520
101614.519,300.565,1.178,0.000,-0.340,0.176,-4.107,-3.232,-0.855,0.209,-0.864,-4.047,-3.844,-3.318,-2.344,-1.563,0.528,-3.929,1.047,-1.045,-1.244,-2.139,14.001,0.033,0.497,0.002,535.448,336.520
101606.456,300.569,1.178,0.000,-0.419,0.016,-4.539,-3.232,-1.710,0.314,-0.756,-3.217,-3.310,-3.104,-1.116,-2.814,0.528,-4.036,-0.105,-0.940,-1.036,-1.464,13.980,0.014,0.517,0.002,535.448,336.520
101598.393,300.572,1.178,0.000,-0.340,0.016,-4.107,-4.012,-0.534,0.418,-1.187,-3.632,-3.310,-2.248,-1.898,-1.146,0.106,-4.567,0.628,-0.940,-1.347,-2.026,16.062,0.052,0.588,0.002,535.448,336.520
101610.487,300.572,1.178,0.000,-0.498,0.176,-3.459,-2.675,-1.176,0.000,-0.540,-4.566,-3.097,-3.211,-1.898,-2.188,0.423,-3.398,0.314,-0.836,-1.140,-1.576,16.062,0.033,0.578,0.001,535.448,336.520
101614.519,300.572,1.178,0.000,-0.340,0.176,-3.459,-2.341,0.107,0.000,-1.079,-3.321,-3.737,-2.783,-1.451,-1.876,0.106,-3.505,0.628,-1.776,-1.451,-1.351,16.083,0.052,0.588,0.002,535.448,336.520
101602.424,300.573,1.178,0.000,-0.340,0.016,-4.648,-3.121,-0.748,-0.418,-1.079,-3.632,-3.097,-3.853,-1.898,-1.459,-0.211,-3.611,1.152,-0.836,-1.451,-1.801,16.073,0.052,0.578,0.002,535.448,336.520
101614.519,300.575,1.178,0.000,-0.182,0.176,-3.675,-4.124,-0.855,0.209,-1.079,-3.217,-3.203,-2.676,-2.344,-1.563,0.634,-4.673,0.419,-0.731,-0.829,-1.914,16.052,0.052,0.547,0.001,535.448,336.520
101614.519,300.575,1.178,0.000,-0.103,0.016,-4.323,-2.675,-1.924,0.105,-1.187,-4.151,-2.990,-2.997,-1.005,-2.293,0.423,-3.823,0.524,-0.836,-0.933,-1.576,16.073,0.052,0.578,0.002,535.448,336.520
101618.550,300.578,1.178,0.000,-0.182,0.016,-4.539,-3.232,-0.428,-0.418,-1.403,-3.632,-4.057,-2.997,-1.786,-1.772,0.317,-3.929,1.257,-1.881,-1.140,-1.689,16.073,0.014,0.588,0.002,535.448,336.520
101610.487,300.577,1.178,0.000,-0.261,0.176,-3.783,-3.121,-1.069,-0.313,-1.187,-3.321,-3.310,-3.746,-1.675,-1.772,0.423,-4.248,0.628,-0.731,-1.866,-1.801,16.094,0.052,0.588,0.001,535.448,336.520
101614.519,300.572,1.178,0.000,-0.261,0.496,-4.107,-3.678,-1.176,-0.313,-0.864,-4.255,-3.844,-2.890,-2.456,-2.084,0.739,-3.505,0.524,-1.149,-0.933,-2.702,16.094,0.014,0.578,0.002,535.448,336.520
101606.456,300.573,1.178,0.000,-0.261,0.336,-4.107,-3.009,-1.176,-0.418,-1.295,-3.113,-3.951,-3.318,-1.675,-2.188,0.739,-4.036,1.047,-1.149,-0.829,-1.351,16.083,0.014,0.578,0.002,535.448,336.520
101626.613,300.575,1.178,0.000,-0.182,0.176,-4.864,-3.121,-0.962,-0.731,-0.972,-3.424,-3.203,-3.746,-1.898,-1.251,-1.055,-3.717,0.838,-1.254,-1.140,-1.576,16.083,0.014,0.578,0.001,535.448,336.520
101610.487,300.573,1.178,0.000,-0.182,0.496,-3.675,-4.124,-0.641,0.209,-1.511,-3.424,-3.630,-2.890,-2.009,-1.563,0.739,-4.460,1.466,-0.627,-1.036,-1.801,16.073,0.033,0.578,0.003,535.448,336.520
101602.424,300.572,1.178,0.000,-0.419,0.336,-3.675,-2.563,-1.176,0.209,-0.864,-4.255,-3.524,-3.211,-1.786,-1.355,0.423,-3.717,0.314,-0.731,-0.726,-1.576,16.052,0.033,0.568,0.002,535.448,336.520
101606.456,300.572,1.178,0.000,-0.182,0.176,-4.107,-3.009,-0.748,-0.104,-0.756,-2.906,-3.417,-3.211,-1.563,-1.355,0.528,-4.142,1.257,-1.672,-1.244,-1.576,16.073,0.014,0.578,0.002,535.448,336.520
101598.393,300.572,1.178,0.000,-0.182,0.176,-4.431,-3.121,-1.176,0.105,-0.864,-3.943,-3.417,-3.318,-2.009,-1.459,0.211,-3.611,0.524,-0.313,-1.555,-1.126,16.094,0.033,0.578,0.002,535.448,336.520
101598.393,300.577,1.178,0.000,-0.261,0.176,-3.675,-3.789,-0.748,-0.209,-0.756,-3.321,-3.203,-2.890,-2.009,-1.146,0.106,-4.036,0.628,-0.731,-0.829,-2.026,16.073,0.052,0.568,0.001,535.448,336.520
101606.456,300.577,1.178,0.000,-0.261,0.336,-4.107,-2.341,-0.748,0.000,-1.403,-3.321,-3.737,-3.104,-1.340,-2.293,0.528,-3.929,0.838,-0.627,-1.244,-1.126,16.073,0.071,0.588,0.002,535.448,336.520
101602.424,300.585,1.178,0.000,-0.261,0.176,-4.215,-3.232,-0.321,-0.835,-0.972,-3.009,-2.990,-3.318,-1.451,-1.355,-0.000,-2.974,0.942,-1.567,-0.933,-1.689,16.073,0.052,0.588,0.001,535.448,336.520
101606.456,300.583,1.178,0.000,-0.340,0.176,-4.107,-3.455,-0.962,0.418,-1.835,-3.321,-3.310,-3.211,-1.563,-1.042,0.528,-4.248,1.047,-0.731,-1.347,-2.364,16.042,0.014,0.588,0.002,535.448,336.520
101602.424,300.580,1.178,0.000,-0.103,0.336,-3.891,-3.121,-0.962,-0.209,-0.648,-4.255,-3.096,-3.104,-2.456,-1.980,0.845,-3.929,0.209,-0.940,-0.933,-2.364,16.073,0.033,0.588,0.002,535.448,336.520
101614.519,300.578,1.178,0.000,-0.261,0.176,-3.783,-2.675,-0.748,-0.209,-0.648,-2.906,-3.524,-3.210,-1.340,-2.292,0.528,-2.974,0.838,-0.836,-1.244,-1.463,17.947,0.091,0.669,0.003,535.448,336.520
101602.424,300.581,1.178,0.000,-0.261,0.176,-5.188,-3.009,-0.748,-0.104,-1.295,-3.529,-3.203,-3.317,-1.786,-1.459,-0.527,-2.867,1.152,-1.045,-1.451,-1.576,17.957,0.052,0.659,0.004,535.448,336.520
101610.487,300.583,1.178,0.000,-0.261,0.496,-3.783,-4.012,-0.855,0.209,-1.403,-3.321,-3.310,-2.889,-2.456,-1.875,0.634,-4.142,0.733,-0.836,-1.036,-1.238,17.926,0.052,0.649,0.003,535.448,336.520
101598.393,300.583,1.178,0.000,-0.261,0.336,-4.107,-2.341,-1.176,-0.313,-0.756,-3.840,-3.097,-3.317,-1.563,-1.563,0.951,-3.505,0.105,-1.149,-1.140,-2.139,17.937,0.052,0.649,0.003,535.448,336.520
101606.456,300.583,1.178,0.307,0.055,0.496,-3.999,-3.009,-0.428,-0.209,-1.187,-3.217,-3.844,-3.103,-2.121,-1.771,0.739,-4.036,1.047,-1.567,-1.140,-1.688,17.937,0.052,0.669,0.003,535.448,336.520
101602.424,300.585,1.178,0.000,-0.024,0.336,-4.107,-3.121,-0.321,0.209,-1.187,-3.424,-3.524,-3.959,-1.563,-1.771,0.528,-3.398,0.942,-0.836,-1.762,-1.801,17.968,0.091,0.649,0.003,535.448,336.520
101602.424,300.583,1.178,0.000,-0.182,0.176,-3.783,-3.789,-0.855,0.105,-0.432,-3.528,-3.310,-2.782,-2.344,-1.250,0.951,-3.929,0.942,-1.045,-0.311,-2.251,17.957,0.071,0.659,0.003,535.448,336.520
101606.456,300.585,1.178,0.000,-0.024,0.016,-4.107,-3.009,-1.603,-0.418,-0.972,-3.528,-3.524,-2.676,-1.116,-2.605,0.422,-4.142,0.419,-0.522,-1.140,-1.576,17.947,0.071,0.659,0.002,535.448,336.520
101602.424,300.585,1.178,0.000,-0.103,0.016,-3.999,-2.563,-0.748,-0.522,-0.864,-3.528,-3.524,-3.211,-1.563,-1.250,-0.000,-3.505,0.209,-0.940,-0.933,-1.914,17.947,0.033,0.659,0.003,535.448,336.520
101590.330,300.580,1.177,0.000,-0.182,0.176,-4.107,-3.901,-0.748,-0.209,-2.051,-3.840,-3.524,-3.532,-1.786,-1.667,0.106,-4.248,0.838,-0.836,-1.347,-1.463,17.968,0.091,0.659,0.003,535.448,336.520
101602.424,300.581,1.178,0.000,-0.182,-0.304,-4.323,-3.009,-1.283,0.105,-0.756,-4.255,-3.417,-2.997,-2.233,-1.563,0.528,-3.505,0.628,-0.627,-1.140,-2.814,17.937,0.033,0.659,0.003,535.448,336.520
101586.298,300.580,1.177,0.000,-0.182,0.016,-4.215,-2.898,-0.962,-0.104,-1.187,-3.528,-4.164,-2.783,-1.228,-2.188,0.422,-3.186,1.152,-0.836,-1.658,-1.463,17.926,0.071,0.659,0.004,535.448,336.520
101590.330,300.581,1.177,0.000,-0.103,0.176,-4.539,-3.455,-0.748,-0.000,-0.972,-3.528,-3.203,-3.211,-2.233,-1.355,0.106,-3.292,0.628,-1.149,-1.140,-1.801,17.916,0.091,0.649,0.003,535.448,336.520
101590.330,300.585,1.177,0.000,-0.182,0.016,-3.783,-3.901,-0.962,-0.313,-0.864,-3.217,-3.310,-2.890,-2.009,-1.563,0.951,-4.460,0.942,-0.731,-0.933,-1.576,17.947,0.071,0.649,0.003,535.448,336.520
101586.298,300.586,1.177,0.000,-0.103,0.176,-4.107,-3.009,-1.496,-0.104,-0.324,-4.255,-3.630,-2.569,-2.009,-1.876,0.422,-4.036,-0.000,-0.627,-1.244,-1.463,17.937,0.091,0.649,0.003,535.448,336.520
101594.361,300.586,1.177,0.000,-0.103,0.016,-3.999,-2.341,-0.641,-0.000,-0.756,-3.009,-4.271,-3.104,-1.675,-1.980,0.211,-3.929,0.942,-1.463,-1.347,-1.689,17.926,0.129,0.659,0.003,535.448,336.520
101594.361,300.588,1.177,0.307,0.055,0.176,-4.432,-3.344,-0.748,-0.104,-1.295,-3.528,-3.310,-3.425,-1.675,-1.146,0.422,-3.717,0.838,-0.313,-1.555,-2.252,17.947,0.052,0.659,0.003,535.448,336.520
101602.424,300.585,1.178,0.000,-0.182,-0.144,-4.000,-3.678,-0.855,-0.313,-0.972,-3.528,-3.203,-2.890,-2.456,-1.876,0.211,-3.823,0.733,-0.731,-0.829,-2.252,17.957,0.071,0.669,0.003,535.448,336.520
101594.361,300.585,1.177,0.478,0.134,-0.144,-4.108,-3.344,-2.031,-0.418,-1.295,-4.462,-3.417,-3.104,-2.009,-2.605,0.106,-3.611,-0.314,-0.627,-1.347,-1.464,17.947,0.071,0.659,0.003,535.448,336.520
101590.330,300.585,1.177,0.000,-0.182,0.016,-4.216,-3.344,-0.641,-1.044,-0.972,-3.424,-4.057,-3.104,-2.233,-1.355,-0.527,-3.929,0.209,-1.672,-1.036,-1.464,17.957,0.052,0.649,0.003,535.448,336.520
101614.519,300.594,1.178,0.000,-0.182,0.016,-3.783,-4.235,-0.641,-0.209,-0.972,-3.528,-2.883,-2.783,-1.451,-1.459,0.634,-4.036,0.733,-0.940,-1.244,-1.576,20.040,0.071,0.720,0.003,535.448,336.520
101614.519,300.599,1.178,0.000,-0.103,0.176,-3.459,-3.009,-0.962,-0.104,-0.648,-4.358,-3.417,-2.783,-1.228,-1.876,0.106,-3.611,0.314,-0.627,-1.140,-1.914,20.061,0.071,0.700,0.003,535.448,336.520
101622.582,300.596,1.178,0.000,-0.024,0.016,-3.783,-2.786,-0.428,-0.522,-1.187,-3.528,-4.485,-2.676,-1.451,-1.563,0.634,-3.611,0.942,-1.358,-1.244,-1.689,20.061,0.071,0.730,0.003,535.448,336.520
101614.519,300.596,1.178,0.000,-0.182,0.016,-4.756,-2.898,-0.748,-0.209,-1.511,-3.632,-3.203,-4.067,-2.344,-1.459,-0.000,-3.929,0.419,-0.940,-1.140,-2.026,20.040,0.071,0.730,0.003,535.448,336.520
101614.519,300.590,1.178,0.000,-0.261,-0.144,-3.999,-4.012,-0.534,0.209,-0.972,-3.736,-4.057,-2.890,-2.568,-1.772,0.211,-4.673,0.628,-0.522,-1.140,-2.589,20.071,0.052,0.751,0.003,535.448,336.520
101610.487,300.591,1.178,0.000,-0.419,-0.144,-4.215,-3.009,-1.176,-0.104,-1.079,-3.321,-3.630,-2.997,-1.228,-2.397,0.106,-4.142,0.524,-0.836,-1.347,-1.351,20.071,0.052,0.720,0.003,535.448,336.520
101614.519,300.591,1.178,0.000,-0.261,0.016,-4.756,-3.678,-0.428,-0.731,-0.756,-3.632,-3.630,-2.997,-1.898,-1.251,-0.527,-3.929,1.152,-1.358,-1.244,-1.914,20.040,0.033,0.730,0.003,535.448,336.520
101614.519,300.596,1.178,0.000,-0.103,0.016,-4.539,-3.232,-0.962,0.000,-1.511,-4.047,-3.417,-3.532,-1.786,-1.459,0.739,-4.036,0.419,-1.254,-1.866,-1.801,20.040,0.091,0.710,0.002,535.448,336.520
101602.424,300.594,1.178,0.000,-0.340,-0.144,-3.891,-3.232,-1.390,-0.104,-0.216,-4.047,-3.310,-3.211,-2.009,-1.772,0.423,-3.611,0.524,-0.836,-0.829,-2.026,20.040,0.071,0.720,0.003,535.448,336.520
101610.487,300.598,1.178,0.000,-0.182,-0.144,-4.431,-3.121,-1.390,-0.209,-0.756,-3.321,-4.164,-3.104,-1.675,-2.188,0.106,-3.398,0.628,-0.731,-1.451,-1.126,20.050,0.091,0.740,0.003,535.448,336.520
101618.550,300.596,1.178,0.000,-0.261,0.016,-4.756,-3.121,-0.855,-0.104,-1.079,-3.528,-3.310,-3.425,-1.898,-1.355,-0.633,-3.717,1.047,-0.940,-1.347,-1.689,20.040,0.091,0.730,0.004,535.448,336.520
101618.550,300.598,1.178,0.000,-0.103,-0.144,-3.675,-4.124,-0.534,-0.104,-1.403,-3.321,-3.737,-2.997,-1.451,-1.459,0.634,-4.248,1.257,-0.940,-1.244,-1.464,20.050,0.071,0.740,0.002,535.448,336.520
101606.456,300.598,1.178,0.000,-0.024,-0.304,-3.999,-2.675,-0.962,-0.313,-0.540,-4.358,-2.990,-3.425,-1.340,-2.084,0.528,-3.823,0.314,-0.836,-1.036,-1.801,20.050,0.052,0.710,0.002,535.448,336.520
101622.582,300.594,1.178,0.000,-0.261,-0.144,-3.783,-3.009,-0.641,-0.418,-1.079,-3.424,-3.844,-2.997,-1.228,-1.355,0.528,-3.717,1.047,-1.254,-0.933,-1.238,20.040,0.091,0.751,0.003,535.448,336.520
101614.519,300.598,1.178,0.000,-0.419,0.016,-4.539,-3.009,-0.534,0.105,-1.403,-3.321,-2.883,-3.532,-1.340,-1.667,0.423,-3.505,0.942,-0.836,-1.555,-1.801,20.061,0.071,0.730,0.003,535.448,336.520
101610.487,300.596,1.178,0.000,-0.340,-0.464,-4.215,-3.789,-0.641,-0.209,-0.756,-3.736,-3.417,-2.676,-2.456,-2.501,0.528,-4.036,1.257,-1.045,-1.036,-2.364,20.050,0.052,0.710,0.003,535.448,336.520
101618.550,300.596,1.178,0.000,-0.182,-0.144,-4.323,-2.786,-1.817,0.105,-0.540,-3.217,-3.310,-3.104,-1.228,-2.709,0.211,-4.354,0.105,-1.358,-1.658,-1.914,20.050,0.071,0.730,0.002,535.448,336.520
