%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83744.978,301.779,361.268,262.089,-0.007,3.983,5.000
83753.034,301.782,361.663,261.929,0.010,3.994,5.000
83753.034,301.782,361.584,261.769,-0.007,4.014,5.000
83761.089,301.782,361.663,261.449,-0.007,3.983,5.000
83753.034,301.775,361.742,260.809,-0.007,4.004,5.000
83744.978,301.782,361.505,260.809,0.010,3.983,5.000
83744.978,301.782,361.742,260.649,-0.007,3.994,5.000
83753.034,301.774,361.663,260.169,-0.023,3.973,5.000
83749.006,301.779,361.584,260.169,-0.007,3.994,5.000
83753.034,301.784,361.821,260.009,0.010,4.004,5.000
83744.978,301.782,361.900,259.690,-0.007,4.004,5.000
83753.034,301.782,361.742,259.370,-0.007,3.994,5.000
83749.006,301.782,361.821,259.370,0.026,3.994,5.000
83749.006,301.777,361.663,259.050,-0.007,3.994,5.000
83744.978,301.779,361.742,258.730,-0.023,4.004,5.000
83740.950,301.784,362.058,258.570,-0.007,3.994,5.000
83761.089,301.784,361.821,258.570,-0.007,4.004,5.000
83761.089,301.784,361.979,258.570,-0.007,4.004,5.000
83773.173,301.777,360.953,292.321,-0.007,5.019,5.000
83761.089,301.777,360.953,292.321,0.026,5.040,5.000
83761.089,301.775,360.874,292.161,-0.023,5.050,5.000
83765.117,301.777,360.874,292.321,-0.007,5.019,5.000
83757.062,301.775,361.111,292.161,0.010,5.040,5.000
83761.089,301.777,361.347,292.481,-0.007,5.029,5.000
83757.062,301.780,361.268,292.321,-0.007,5.029,5.000
83765.117,301.779,361.111,292.321,0.026,5.029,5.000
83757.062,301.774,360.953,292.481,-0.039,5.009,5.000
83753.034,301.779,361.190,292.321,0.010,5.040,5.000
83757.062,301.775,361.190,292.321,-0.039,5.029,5.000
83757.062,301.774,361.111,292.161,0.026,5.029,5.000
83757.062,301.775,361.190,292.321,-0.023,5.019,5.000
83761.089,301.775,361.190,292.321,-0.023,5.019,5.000
83769.145,301.780,361.347,292.161,0.010,5.029,5.000
83761.089,301.777,361.268,292.161,0.010,5.009,5.000
83761.089,301.777,361.426,291.681,-0.039,5.019,5.000
83757.062,301.780,361.190,291.361,-0.007,5.029,5.000
83757.062,301.779,361.347,291.521,0.026,5.019,5.000
83757.062,301.775,361.190,291.681,-0.023,5.019,5.000
83757.062,301.775,362.216,298.239,-0.023,6.004,5.000
83761.089,301.777,362.374,298.399,0.010,6.004,5.000
83765.117,301.777,362.295,298.719,0.010,6.004,5.000
83769.145,301.769,362.295,298.559,0.010,5.983,5.000
83749.006,301.774,362.374,298.719,-0.007,5.993,5.000
83749.006,301.774,362.058,299.359,0.010,5.993,5.000
83749.006,301.780,362.058,299.359,-0.023,6.004,5.000
83757.062,301.775,362.216,299.519,0.010,5.973,5.000
83753.034,301.771,362.216,300.478,-0.007,6.004,5.000
83769.145,301.772,362.453,300.319,-0.023,6.004,5.000
83749.006,301.772,362.295,300.798,-0.007,6.004,5.000
83749.006,301.775,361.979,301.118,-0.007,6.004,5.000
83749.006,301.774,362.216,301.438,-0.007,5.983,5.000
83740.950,301.772,362.216,301.918,-0.023,5.993,5.000
83753.034,301.775,362.453,302.238,-0.023,5.993,5.000
83753.034,301.779,362.295,302.558,-0.007,6.004,5.000
83757.062,301.780,362.453,303.198,0.010,5.993,5.000
83749.006,301.780,362.137,303.518,-0.023,5.993,5.000
83757.062,301.779,362.295,303.998,-0.023,6.014,5.000
83749.006,301.772,362.295,303.998,-0.023,5.983,5.000
83765.117,301.777,362.611,338.868,-0.023,7.019,5.000
83773.173,301.771,362.453,338.388,-0.023,7.019,5.000
83765.117,301.774,362.216,338.548,-0.023,7.019,5.000
83765.117,301.771,362.295,338.068,-0.023,7.039,5.000
83761.089,301.772,362.216,338.228,-0.007,7.009,5.000
83761.089,301.774,362.295,337.908,-0.023,7.029,5.000
83757.062,301.774,362.137,337.908,-0.007,7.019,5.000
83765.117,301.780,362.532,337.908,-0.039,7.019,5.000
83769.145,301.774,362.374,337.748,-0.023,7.019,5.000
83765.117,301.771,362.137,337.748,-0.007,7.019,5.000
83753.034,301.775,362.453,337.588,-0.007,7.019,5.000
83761.089,301.772,362.058,337.588,0.010,7.029,5.000
83753.034,301.769,362.295,337.908,0.010,7.029,5.000
83761.089,301.774,362.453,337.428,0.010,7.029,5.000
83765.117,301.774,362.374,337.908,-0.023,7.029,5.000
83765.117,301.772,362.295,337.428,-0.023,7.039,5.000
83761.089,301.767,362.216,337.748,-0.007,7.029,5.000
83753.034,301.769,362.058,337.588,-0.039,7.029,5.000
83744.978,301.769,361.979,337.748,-0.007,7.039,5.000
83749.006,301.767,361.821,337.748,-0.039,7.029,5.000
83761.089,301.771,360.163,337.269,-0.007,7.993,5.000
83757.062,301.772,360.242,337.428,-0.023,7.962,5.000
83765.117,301.775,360.321,337.588,0.010,8.003,5.000
83769.145,301.771,360.163,337.908,-0.007,8.003,5.000
83757.062,301.771,360.163,338.228,-0.023,7.973,5.000
83757.062,301.771,360.005,338.548,-0.007,7.993,5.000
83765.117,301.766,360.163,339.188,-0.023,8.003,5.000
83765.117,301.769,360.163,339.188,-0.007,7.993,5.000
83761.089,301.772,360.084,339.508,-0.007,7.983,5.000
83765.117,301.766,360.321,340.148,-0.023,7.973,5.000
83761.089,301.771,360.163,340.308,-0.023,7.993,5.000
83761.089,301.772,360.084,340.468,-0.023,7.993,5.000
83761.089,301.766,360.163,340.628,0.010,7.983,5.000
83753.034,301.766,360.321,340.948,-0.007,7.993,5.000
83761.089,301.767,360.242,341.107,-0.023,7.993,5.000
83761.089,301.767,360.163,341.747,-0.007,7.983,5.000
83769.145,301.772,360.400,341.747,-0.007,7.993,5.000
83761.089,301.769,360.321,341.267,-0.007,7.993,5.000
83765.117,301.769,360.163,341.587,0.010,8.003,5.000
83757.062,301.766,360.321,341.907,-0.039,8.003,5.000
83761.089,301.767,362.374,344.467,0.010,9.008,5.000
83769.145,301.767,362.137,344.467,0.010,9.019,5.000
83765.117,301.764,362.137,344.467,0.010,9.008,5.000
83757.062,301.761,362.137,344.307,0.010,8.998,5.000
83757.062,301.764,362.216,344.467,-0.007,9.029,5.000
83753.034,301.769,362.374,344.467,0.010,9.029,5.000
83773.173,301.769,362.453,344.627,-0.023,9.019,5.000
83765.117,301.771,362.453,344.147,-0.007,9.019,5.000
83761.089,301.769,362.058,344.147,0.010,9.019,5.000
83757.062,301.764,362.453,344.147,0.010,9.008,5.000
83765.117,301.766,362.611,343.987,0.010,9.019,5.000
83753.034,301.766,362.374,344.147,-0.007,9.008,5.000
83757.062,301.767,362.295,344.147,0.010,9.019,5.000
83744.978,301.766,362.611,343.987,-0.007,9.008,5.000
83753.034,301.771,362.611,344.147,0.010,9.019,5.000
83765.117,301.769,362.532,344.307,-0.023,9.008,5.000
83753.034,301.769,362.769,343.827,0.010,9.019,5.000
83753.034,301.764,362.453,343.667,-0.023,9.039,5.000
83765.117,301.767,362.690,343.667,-0.007,9.019,5.000
83761.089,301.767,362.690,343.667,-0.007,9.008,5.000
83757.062,301.764,360.242,351.665,0.026,9.972,5.000
83757.062,301.764,360.242,351.665,-0.007,9.993,5.000
83753.034,301.764,360.400,352.464,-0.039,9.983,5.000
83757.062,301.766,360.479,352.144,-0.007,9.983,5.000
83761.089,301.767,360.321,352.144,-0.007,9.983,5.000
83769.145,301.771,360.479,351.985,-0.007,9.993,5.000
83757.062,301.763,360.400,351.985,0.010,10.003,5.000
83761.089,301.764,360.321,351.825,-0.023,10.014,5.000
83761.089,301.763,360.163,351.985,-0.023,9.993,5.000
83769.145,301.764,360.242,351.985,-0.023,9.983,5.000
83757.062,301.763,360.321,351.985,-0.023,9.983,5.000
83757.062,301.766,360.479,352.464,0.010,9.993,5.000
83769.145,301.759,360.321,351.825,-0.007,9.983,5.000
83765.117,301.767,360.400,351.825,-0.023,9.993,5.000
83757.062,301.763,360.242,351.665,-0.023,9.993,5.000
83740.950,301.761,360.242,351.665,-0.007,9.993,5.000
83765.117,301.759,360.163,351.505,-0.023,9.993,5.000
83757.062,301.763,360.321,351.505,0.010,9.983,5.000
83761.089,301.761,360.242,351.665,-0.039,9.983,5.000
83769.145,301.764,360.321,351.665,-0.007,10.003,5.000
83749.006,301.738,365.927,369.900,0.010,152.369,5.000
83749.006,301.748,365.848,370.060,0.010,152.369,5.000
83753.034,301.738,365.927,370.220,-0.007,152.379,5.000
83753.034,301.738,365.848,370.060,-0.007,152.369,5.000
83757.062,301.737,365.927,370.380,-0.023,152.379,5.000
83761.089,301.734,366.085,370.699,-0.039,152.369,5.000
83765.117,301.740,366.243,370.540,0.026,152.390,5.000
83765.117,301.743,366.322,370.699,-0.007,152.359,5.000
83761.089,301.742,366.322,370.540,0.010,152.369,5.000
83765.117,301.737,366.164,370.380,-0.023,152.379,5.000
83753.034,301.737,366.401,370.699,0.026,152.369,5.000
83749.006,301.740,366.085,371.019,0.010,152.379,5.000
83744.978,301.745,366.243,371.019,-0.007,152.359,5.000
83757.062,301.743,366.480,371.019,-0.055,152.359,5.000
83761.089,301.745,366.559,371.019,-0.023,152.369,5.000
83753.034,301.745,366.401,371.019,-0.007,152.379,5.000
83765.117,301.737,366.559,370.699,0.026,152.379,5.000
83749.006,301.743,366.401,370.859,-0.023,152.379,5.000
83761.089,301.748,366.559,371.019,-0.007,152.359,5.000
83761.089,301.746,366.480,370.859,-0.039,152.369,5.000
