%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83966.514,303.174,359.101,220.516,2.476,1.488,5.000
83962.486,303.172,359.180,220.516,2.493,1.478,5.000
83966.514,303.174,359.022,220.196,2.493,1.498,5.000
83966.514,303.172,359.259,220.356,2.493,1.498,5.000
83962.486,303.182,359.338,219.876,2.493,1.468,5.000
83970.542,303.176,359.417,219.716,2.509,1.498,5.000
83962.486,303.177,359.101,219.396,2.525,1.468,5.000
83958.458,303.174,359.101,219.077,2.493,1.498,5.000
83974.570,303.148,356.969,250.268,2.362,2.524,5.000
83978.598,303.145,357.127,250.268,2.330,2.524,5.000
83970.542,303.137,356.969,250.428,2.330,2.514,5.000
83962.486,303.142,356.811,250.588,2.362,2.524,5.000
83974.570,303.145,356.890,250.268,2.378,2.493,5.000
83982.626,303.143,356.969,250.748,2.346,2.514,5.000
83966.514,303.148,357.206,250.748,2.346,2.514,5.000
83970.542,303.147,357.048,250.748,2.346,2.514,5.000
83970.542,303.145,357.048,251.068,2.346,2.514,5.000
83978.598,303.143,356.890,250.908,2.346,2.503,5.000
83966.514,303.148,356.890,250.908,2.330,2.524,5.000
83966.514,303.142,356.811,250.748,2.330,2.524,5.000
83966.514,303.145,357.206,251.068,2.362,2.514,5.000
83970.542,303.147,357.206,250.908,2.330,2.503,5.000
83970.542,303.147,357.206,251.228,2.346,2.524,5.000
83970.542,303.150,357.443,250.908,2.362,2.534,5.000
83958.458,303.143,357.285,251.068,2.330,2.503,5.000
83970.542,303.143,357.206,250.908,2.362,2.493,5.000
83966.514,303.143,357.048,251.068,2.346,2.503,5.000
83970.542,303.143,357.206,251.068,2.330,2.514,5.000
83958.458,303.111,358.074,273.782,2.493,3.488,5.000
83962.486,303.111,357.917,273.782,2.509,3.488,5.000
83970.542,303.108,357.917,273.302,2.509,3.488,5.000
83958.458,303.106,358.074,273.622,2.509,3.478,5.000
83962.486,303.108,357.995,273.462,2.493,3.488,5.000
83966.514,303.110,358.074,273.622,2.525,3.488,5.000
83974.570,303.110,357.917,273.622,2.542,3.467,5.000
83982.626,303.111,357.995,273.942,2.493,3.488,5.000
83982.626,303.106,357.995,273.622,2.509,3.488,5.000
83958.458,303.106,357.995,273.622,2.509,3.488,5.000
83966.514,303.108,357.838,273.782,2.509,3.488,5.000
83974.570,303.108,357.995,274.102,2.509,3.478,5.000
83974.570,303.108,357.917,274.102,2.493,3.508,5.000
83982.626,303.110,357.995,274.262,2.493,3.498,5.000
83982.626,303.111,358.153,274.581,2.493,3.488,5.000
83990.682,303.111,358.232,274.581,2.493,3.498,5.000
83974.570,303.111,358.311,275.061,2.493,3.498,5.000
83974.570,303.105,358.232,274.901,2.444,3.498,5.000
83970.542,303.111,357.995,274.901,2.476,3.467,5.000
83970.542,303.113,357.995,274.741,2.460,3.488,5.000
83974.570,303.093,358.311,278.101,1.057,4.503,5.000
83962.486,303.087,358.232,277.941,1.024,4.493,5.000
83962.486,303.089,358.153,277.941,1.040,4.493,5.000
83958.458,303.085,357.838,277.941,1.057,4.493,5.000
83958.458,303.085,357.995,277.941,1.106,4.503,5.000
83958.458,303.089,357.995,278.260,1.089,4.503,5.000
83962.486,303.090,357.995,278.101,1.073,4.493,5.000
83958.458,303.097,358.074,277.941,1.073,4.513,5.000
83962.486,303.093,358.153,278.260,1.073,4.503,5.000
83970.542,303.087,357.838,278.101,1.089,4.513,5.000
83962.486,303.084,357.995,277.941,1.106,4.493,5.000
83966.514,303.089,357.995,278.101,1.122,4.503,5.000
83958.458,303.089,357.838,278.420,1.122,4.513,5.000
83958.458,303.087,357.838,278.580,1.138,4.493,5.000
83970.542,303.090,357.838,278.420,1.122,4.493,5.000
83966.514,303.090,357.838,278.420,1.138,4.503,5.000
83966.514,303.090,357.759,278.260,1.155,4.513,5.000
83962.486,303.090,357.601,278.260,1.155,4.472,5.000
83966.514,303.089,357.364,278.740,1.155,4.503,5.000
83974.570,303.090,357.601,278.420,1.138,4.493,5.000
83966.514,303.037,356.811,323.368,1.416,5.477,5.000
83950.402,303.040,356.890,323.528,1.416,5.488,5.000
83958.458,303.040,356.732,323.368,1.383,5.488,5.000
83974.570,303.042,356.811,322.888,1.399,5.498,5.000
83954.430,303.037,357.048,323.208,1.399,5.488,5.000
83970.542,303.040,357.127,322.888,1.416,5.488,5.000
83982.626,303.039,357.285,322.568,1.383,5.488,5.000
83958.458,303.040,357.285,322.409,1.383,5.488,5.000
83966.514,303.037,357.127,322.409,1.448,5.508,5.000
83950.402,303.039,357.285,322.249,1.399,5.467,5.000
83970.542,303.042,357.364,322.089,1.416,5.498,5.000
83978.598,303.040,357.285,322.089,1.399,5.488,5.000
83946.374,303.042,357.364,321.769,1.416,5.477,5.000
83982.626,303.039,357.364,321.449,1.432,5.477,5.000
83966.514,303.040,357.285,321.289,1.432,5.488,5.000
83946.374,303.040,357.285,321.289,1.416,5.477,5.000
83966.514,303.039,357.285,321.129,1.383,5.488,5.000
83946.374,303.040,357.443,320.969,1.448,5.488,5.000
83974.570,303.039,357.364,320.809,1.432,5.477,5.000
83978.598,303.043,357.443,320.489,1.448,5.498,5.000
83970.542,303.016,359.654,336.485,0.714,6.513,5.000
83978.598,303.018,359.733,336.485,0.698,6.503,5.000
83982.626,303.019,359.496,336.165,0.714,6.513,5.000
83978.598,303.014,359.496,336.325,0.698,6.513,5.000
83970.542,303.014,359.338,336.325,0.681,6.503,5.000
83970.542,303.013,359.575,336.005,0.632,6.513,5.000
83974.570,303.013,359.496,336.165,0.681,6.513,5.000
83974.570,303.016,359.575,336.005,0.714,6.513,5.000
83978.598,303.018,359.733,336.005,0.698,6.524,5.000
83982.626,303.019,359.654,335.845,0.698,6.513,5.000
83970.542,303.014,359.417,335.525,0.681,6.493,5.000
83974.570,303.019,359.259,335.365,0.714,6.524,5.000
83966.514,303.014,359.338,335.365,0.681,6.503,5.000
83966.514,303.016,359.575,335.205,0.583,6.534,5.000
83966.514,303.019,359.338,335.045,0.681,6.524,5.000
83982.626,303.019,359.575,334.885,0.665,6.534,5.000
83970.542,303.019,359.496,334.885,0.665,6.513,5.000
83970.542,303.019,359.496,334.565,0.681,6.503,5.000
83966.514,303.016,359.417,334.565,0.649,6.513,5.000
83958.458,303.018,359.417,334.405,0.665,6.513,5.000
83966.514,302.979,359.259,349.121,2.525,7.498,5.000
83966.514,302.984,359.101,348.961,2.525,7.498,5.000
83974.570,302.984,359.496,348.961,2.542,7.477,5.000
83966.514,302.987,359.338,348.641,2.525,7.488,5.000
83970.542,302.985,359.101,348.801,2.525,7.488,5.000
83978.598,302.985,359.180,348.481,2.542,7.477,5.000
83966.514,302.982,359.417,348.002,2.493,7.488,5.000
83958.458,302.984,359.101,347.842,2.509,7.467,5.000
83970.542,302.985,359.417,347.522,2.509,7.467,5.000
83966.514,302.987,359.417,347.842,2.558,7.488,5.000
83974.570,302.989,359.575,347.362,2.525,7.488,5.000
83970.542,302.990,359.417,347.042,2.558,7.477,5.000
83970.542,302.989,359.496,347.202,2.493,7.508,5.000
83970.542,302.984,359.417,347.202,2.525,7.467,5.000
83966.514,302.984,359.417,346.882,2.509,7.467,5.000
83970.542,302.985,359.022,346.562,2.525,7.488,5.000
83970.542,302.989,359.496,346.722,2.558,7.477,5.000
83966.514,302.992,359.496,346.562,2.525,7.488,5.000
83970.542,302.992,359.812,346.402,2.542,7.498,5.000
83966.514,302.992,359.496,346.242,2.574,7.488,5.000
83978.598,302.966,357.127,350.241,2.574,8.482,5.000
83978.598,302.963,357.364,350.081,2.607,8.493,5.000
83958.458,302.961,357.048,350.081,2.623,8.503,5.000
83970.542,302.966,356.969,349.921,2.623,8.513,5.000
83966.514,302.963,357.048,349.921,2.607,8.503,5.000
83966.514,302.973,357.364,350.241,2.623,8.513,5.000
83966.514,302.965,357.364,349.921,2.623,8.513,5.000
83974.570,302.961,357.601,349.761,2.607,8.513,5.000
83974.570,302.965,357.443,349.441,2.607,8.513,5.000
83966.514,302.961,357.364,349.441,2.607,8.503,5.000
83954.430,302.965,357.443,349.761,2.591,8.513,5.000
83966.514,302.966,357.522,349.441,2.607,8.523,5.000
83962.486,302.963,357.522,349.281,2.640,8.513,5.000
83970.542,302.966,357.443,349.121,2.623,8.523,5.000
83974.570,302.965,357.601,348.801,2.607,8.523,5.000
83974.570,302.965,357.443,348.641,2.623,8.523,5.000
83966.514,302.963,357.601,348.481,2.591,8.503,5.000
83950.402,302.969,357.443,348.322,2.656,8.523,5.000
83962.486,302.965,357.601,348.162,2.640,8.503,5.000
83962.486,302.965,357.601,348.162,2.591,8.513,5.000
83962.486,302.931,361.075,356.319,2.721,9.487,5.000
83958.458,302.932,361.154,356.639,2.721,9.477,5.000
83978.598,302.936,361.233,356.319,2.656,9.508,5.000
83982.626,302.934,361.233,356.319,2.721,9.477,5.000
83970.542,302.936,360.996,355.839,2.705,9.477,5.000
83966.514,302.931,360.917,355.839,2.689,9.457,5.000
83958.458,302.934,360.601,355.680,2.689,9.477,5.000
83970.542,302.932,360.680,355.839,2.689,9.477,5.000
83974.570,302.932,360.759,355.839,2.738,9.457,5.000
83974.570,302.936,360.680,355.680,2.672,9.487,5.000
83982.626,302.936,360.759,355.360,2.672,9.487,5.000
83970.542,302.929,360.759,355.520,2.672,9.467,5.000
83974.570,302.929,360.601,355.200,2.705,9.477,5.000
83962.486,302.926,360.522,355.200,2.689,9.477,5.000
83970.542,302.932,360.522,355.040,2.689,9.498,5.000
83966.514,302.931,360.680,355.200,2.689,9.467,5.000
83974.570,302.932,360.443,355.200,2.705,9.467,5.000
83978.598,302.934,360.443,355.200,2.672,9.467,5.000
83970.542,302.934,360.443,355.200,2.721,9.487,5.000
83974.570,302.929,360.364,354.880,2.705,9.477,5.000
83966.514,302.874,361.391,367.196,2.672,152.376,5.000
83970.542,302.874,361.470,367.356,2.689,152.366,5.000
83974.570,302.876,361.549,367.036,2.705,152.376,5.000
83982.626,302.871,361.549,367.036,2.705,152.376,5.000
83962.486,302.874,361.470,367.196,2.656,152.376,5.000
83966.514,302.874,361.470,366.877,2.705,152.376,5.000
83966.514,302.871,361.312,366.717,2.672,152.366,5.000
83978.598,302.876,361.391,367.036,2.672,152.366,5.000
83970.542,302.874,361.470,366.877,2.705,152.366,5.000
83966.514,302.882,361.470,367.036,2.705,152.376,5.000
83974.570,302.878,361.470,367.036,2.705,152.366,5.000
83974.570,302.874,361.549,366.877,2.672,152.407,5.000
83970.542,302.873,361.154,366.717,2.672,152.376,5.000
83962.486,302.871,361.233,366.877,2.689,152.366,5.000
83966.514,302.873,361.233,366.717,2.672,152.366,5.000
83962.486,302.878,361.154,366.877,2.672,152.356,5.000
83974.570,302.881,361.391,366.877,2.689,152.356,5.000
83978.598,302.878,361.154,366.877,2.689,152.366,5.000
83970.542,302.874,361.075,366.557,2.705,152.376,5.000
83962.486,302.874,361.075,366.717,2.689,152.387,5.000
