%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83692.615,302.832,361.391,268.735,-0.013,3.488,5.000
83680.531,302.831,361.549,268.575,-0.013,3.509,5.000
83696.643,302.829,361.391,268.575,0.020,3.488,5.000
83688.587,302.842,361.391,268.575,-0.013,3.488,5.000
83700.671,302.831,361.549,269.055,0.003,3.478,5.000
83700.671,302.837,361.549,268.895,-0.013,3.488,5.000
83700.671,302.834,361.707,268.895,-0.013,3.499,5.000
83692.615,302.834,361.391,268.415,-0.013,3.488,5.000
83692.615,302.834,361.312,268.575,-0.013,3.499,5.000
83692.615,302.832,361.549,268.575,0.003,3.488,5.000
83692.615,302.834,361.391,268.735,0.020,3.488,5.000
83704.698,302.836,361.470,268.575,0.003,3.499,5.000
83700.671,302.823,360.127,300.726,0.020,4.504,5.000
83712.754,302.821,360.127,300.566,0.003,4.504,5.000
83700.671,302.823,360.127,300.247,0.003,4.514,5.000
83712.754,302.821,360.285,300.247,0.020,4.514,5.000
83708.726,302.823,360.206,300.247,0.003,4.514,5.000
83716.782,302.824,360.443,300.247,0.020,4.514,5.000
83712.754,302.823,360.443,300.087,-0.013,4.504,5.000
83712.754,302.821,360.285,300.087,-0.013,4.504,5.000
83708.726,302.820,360.364,299.927,-0.013,4.514,5.000
83696.643,302.823,360.364,300.087,0.003,4.493,5.000
83704.698,302.823,360.364,300.087,0.003,4.493,5.000
83700.671,302.824,360.285,300.566,-0.029,4.504,5.000
83704.698,302.824,360.285,300.566,0.003,4.504,5.000
83708.726,302.829,360.522,300.886,-0.013,4.504,5.000
83696.643,302.826,360.443,301.686,-0.013,4.514,5.000
83700.671,302.824,360.443,301.366,0.020,4.493,5.000
83676.503,302.826,360.206,301.686,-0.013,4.504,5.000
83692.615,302.828,360.206,301.846,0.020,4.514,5.000
83700.671,302.823,360.285,302.486,-0.013,4.504,5.000
83696.643,302.828,360.443,302.966,0.020,4.504,5.000
83696.643,302.811,359.654,312.563,-0.013,5.478,5.000
83716.782,302.816,359.733,312.403,-0.013,5.488,5.000
83700.671,302.807,359.575,312.723,0.003,5.478,5.000
83700.671,302.810,359.496,312.563,-0.013,5.478,5.000
83708.726,302.810,359.812,312.403,-0.013,5.468,5.000
83716.782,302.810,359.496,312.563,-0.029,5.499,5.000
83712.754,302.813,359.654,312.723,0.003,5.468,5.000
83708.726,302.816,359.733,312.723,-0.013,5.478,5.000
83708.726,302.811,359.654,312.563,0.003,5.488,5.000
83704.698,302.813,359.575,312.563,-0.013,5.478,5.000
83720.810,302.810,359.575,312.563,0.003,5.478,5.000
83696.643,302.808,359.496,312.563,0.003,5.478,5.000
83708.726,302.816,359.417,312.723,0.003,5.488,5.000
83720.810,302.811,359.575,312.563,0.003,5.468,5.000
83724.838,302.813,359.654,312.883,0.020,5.468,5.000
83712.754,302.815,359.575,312.403,0.003,5.488,5.000
83712.754,302.813,359.575,312.403,-0.029,5.468,5.000
83716.782,302.811,359.417,312.243,0.003,5.457,5.000
83708.726,302.813,359.417,312.243,0.003,5.478,5.000
83708.726,302.808,359.417,312.243,-0.013,5.478,5.000
83720.810,302.794,361.944,322.001,0.003,6.524,5.000
83712.754,302.799,362.023,321.681,0.020,6.524,5.000
83724.838,302.799,362.102,321.521,0.003,6.524,5.000
83720.810,302.797,362.023,321.041,0.003,6.524,5.000
83716.782,302.800,362.023,321.041,-0.013,6.524,5.000
83700.671,302.797,361.865,320.401,0.003,6.524,5.000
83696.643,302.795,361.944,320.401,0.003,6.514,5.000
83700.671,302.800,361.944,320.081,-0.013,6.514,5.000
83708.726,302.799,362.023,319.761,0.020,6.514,5.000
83712.754,302.795,361.865,320.081,0.020,6.504,5.000
83708.726,302.797,362.023,319.601,-0.013,6.524,5.000
83712.754,302.800,361.944,319.121,0.003,6.514,5.000
83700.671,302.794,361.786,319.281,0.020,6.514,5.000
83700.671,302.794,361.707,319.281,0.020,6.514,5.000
83700.671,302.797,361.549,319.281,0.020,6.514,5.000
83692.615,302.795,361.944,318.961,-0.013,6.524,5.000
83700.671,302.797,361.786,319.281,0.020,6.524,5.000
83708.726,302.797,362.181,318.961,-0.013,6.514,5.000
83700.671,302.797,361.944,318.961,0.003,6.514,5.000
83700.671,302.799,361.786,318.802,0.020,6.524,5.000
83692.615,302.776,360.917,324.080,-0.013,7.488,5.000
83696.643,302.779,361.312,324.560,-0.013,7.457,5.000
83700.671,302.774,361.233,324.400,-0.029,7.457,5.000
83700.671,302.781,361.628,324.400,0.020,7.478,5.000
83704.698,302.781,361.233,324.240,0.003,7.457,5.000
83700.671,302.782,361.470,324.560,-0.013,7.457,5.000
83704.698,302.776,361.391,324.400,0.036,7.478,5.000
83724.838,302.776,361.470,324.720,-0.013,7.468,5.000
83704.698,302.781,361.549,324.720,0.036,7.478,5.000
83704.698,302.781,361.470,324.880,0.003,7.478,5.000
83712.754,302.781,361.470,324.880,-0.013,7.488,5.000
83712.754,302.779,361.786,324.880,-0.013,7.457,5.000
83708.726,302.781,361.786,325.040,-0.013,7.478,5.000
83716.782,302.781,361.628,325.040,-0.013,7.468,5.000
83700.671,302.774,361.786,325.360,0.003,7.468,5.000
83704.698,302.776,361.549,325.200,-0.013,7.478,5.000
83708.726,302.781,361.944,325.680,-0.013,7.478,5.000
83716.782,302.782,361.944,326.000,0.003,7.478,5.000
83716.782,302.781,361.944,326.160,0.003,7.478,5.000
83696.643,302.784,361.944,326.160,-0.013,7.478,5.000
83708.726,302.768,360.285,357.831,0.069,8.483,5.000
83708.726,302.766,360.285,357.511,0.069,8.503,5.000
83708.726,302.768,360.127,357.351,0.069,8.503,5.000
83708.726,302.770,360.206,357.191,0.085,8.493,5.000
83696.643,302.763,360.364,357.031,0.069,8.493,5.000
83704.698,302.766,360.285,356.711,0.085,8.503,5.000
83704.698,302.768,360.285,356.871,0.052,8.493,5.000
83704.698,302.763,360.443,356.871,0.052,8.493,5.000
83712.754,302.766,360.601,356.551,0.069,8.514,5.000
83704.698,302.763,360.601,356.551,0.069,8.493,5.000
83704.698,302.765,360.285,356.391,0.101,8.514,5.000
83700.671,302.763,360.206,356.071,0.085,8.503,5.000
83700.671,302.768,360.443,355.911,0.052,8.503,5.000
83704.698,302.763,360.601,356.071,0.052,8.503,5.000
83704.698,302.766,360.443,356.071,0.052,8.514,5.000
83712.754,302.766,360.443,355.752,0.085,8.514,5.000
83716.782,302.765,360.443,355.592,0.069,8.514,5.000
83700.671,302.763,360.443,355.592,0.052,8.493,5.000
83696.643,302.763,360.364,355.272,0.085,8.483,5.000
83704.698,302.766,360.206,355.592,0.069,8.493,5.000
83704.698,302.750,359.417,355.911,0.117,9.498,5.000
83696.643,302.750,359.575,355.592,0.117,9.478,5.000
83700.671,302.758,359.338,355.432,0.134,9.478,5.000
83696.643,302.749,359.417,355.592,0.134,9.488,5.000
83708.726,302.752,359.575,355.592,0.085,9.467,5.000
83720.810,302.750,359.575,355.432,0.117,9.488,5.000
83708.726,302.753,359.575,355.752,0.117,9.488,5.000
83704.698,302.750,359.654,355.432,0.101,9.488,5.000
83704.698,302.750,359.417,355.432,0.117,9.478,5.000
83688.587,302.747,359.496,355.272,0.101,9.498,5.000
83700.671,302.749,359.338,355.272,0.085,9.488,5.000
83708.726,302.750,359.338,355.592,0.134,9.467,5.000
83704.698,302.753,359.417,354.952,0.085,9.478,5.000
83708.726,302.752,359.654,355.272,0.117,9.478,5.000
83708.726,302.749,359.891,355.112,0.085,9.488,5.000
83708.726,302.749,359.575,354.952,0.117,9.488,5.000
83716.782,302.752,359.575,355.272,0.134,9.467,5.000
83704.698,302.745,359.496,355.272,0.117,9.488,5.000
83704.698,302.750,359.654,354.952,0.117,9.488,5.000
83704.698,302.757,359.575,354.952,0.117,9.488,5.000
83696.643,302.716,363.523,366.948,0.379,152.397,5.000
83712.754,302.716,363.602,366.789,0.346,152.387,5.000
83708.726,302.718,363.918,367.108,0.379,152.387,5.000
83696.643,302.715,363.681,366.789,0.395,152.418,5.000
83692.615,302.713,363.602,366.948,0.379,152.387,5.000
83692.615,302.713,363.602,366.629,0.379,152.387,5.000
83696.643,302.712,363.602,366.948,0.395,152.408,5.000
83696.643,302.713,363.839,366.948,0.411,152.408,5.000
83700.671,302.715,363.760,366.948,0.379,152.408,5.000
83704.698,302.715,363.760,366.948,0.379,152.397,5.000
83700.671,302.713,363.760,366.629,0.362,152.418,5.000
83696.643,302.715,363.760,366.948,0.395,152.408,5.000
83684.559,302.708,363.760,366.629,0.395,152.397,5.000
83696.643,302.715,363.681,366.789,0.395,152.387,5.000
83700.671,302.713,363.760,366.789,0.395,152.397,5.000
83696.643,302.716,363.997,366.789,0.379,152.397,5.000
83704.698,302.718,363.839,366.629,0.411,152.397,5.000
83708.726,302.718,364.076,367.268,0.379,152.397,5.000
83692.615,302.723,363.839,366.948,0.379,152.397,5.000
83700.671,302.715,363.839,366.948,0.395,152.408,5.000
