%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83962.486,304.197,353.048,226.387,0.029,1.984,5.000
83974.570,304.195,352.891,226.387,0.029,2.004,5.000
83970.542,304.199,352.970,226.067,0.029,1.994,5.000
83954.430,304.195,352.812,226.067,0.012,2.004,5.000
83962.486,304.194,352.575,225.907,0.012,1.994,5.000
83954.430,304.195,352.654,225.587,0.012,2.004,5.000
83966.514,304.195,352.733,225.747,-0.004,1.994,5.000
83970.542,304.194,352.733,225.427,-0.004,2.004,5.000
83962.486,304.191,354.312,240.623,-0.004,3.030,5.000
83950.402,304.195,354.470,240.783,0.029,3.040,5.000
83950.402,304.194,354.470,240.783,-0.004,3.030,5.000
83954.430,304.195,354.628,240.463,-0.004,3.020,5.000
83954.430,304.192,354.549,240.783,0.012,3.020,5.000
83958.458,304.192,354.391,240.623,-0.004,3.020,5.000
83950.402,304.191,354.391,240.623,0.012,3.020,5.000
83958.458,304.195,354.549,241.103,0.012,3.020,5.000
83978.598,304.197,354.470,241.263,0.012,3.030,5.000
83962.486,304.194,354.549,241.103,0.029,3.009,5.000
83970.542,304.195,354.628,241.263,0.029,3.020,5.000
83954.430,304.194,354.628,241.263,0.012,3.020,5.000
83958.458,304.192,354.470,241.422,0.012,3.020,5.000
83958.458,304.194,354.628,241.582,0.012,3.040,5.000
83958.458,304.195,354.628,241.902,0.012,3.020,5.000
83966.514,304.197,354.628,241.902,0.029,3.020,5.000
83970.542,304.194,354.786,242.222,-0.020,3.030,5.000
83962.486,304.197,354.707,242.222,0.012,3.030,5.000
83966.514,304.194,354.786,242.222,0.029,3.020,5.000
83958.458,304.189,354.628,242.542,0.012,3.030,5.000
83962.486,304.191,356.049,271.014,0.012,3.984,5.000
83966.514,304.194,355.891,271.174,-0.020,3.984,5.000
83966.514,304.194,355.812,270.695,0.012,3.994,5.000
83954.430,304.189,355.812,270.535,-0.004,3.994,5.000
83954.430,304.192,355.733,270.375,-0.004,3.994,5.000
83950.402,304.191,355.891,270.695,-0.020,3.994,5.000
83962.486,304.194,355.654,270.535,0.012,3.994,5.000
83966.514,304.194,355.891,270.854,0.012,3.994,5.000
83950.402,304.191,355.812,270.215,0.012,3.984,5.000
83946.374,304.192,355.812,270.215,-0.020,4.004,5.000
83958.458,304.187,355.812,270.055,0.012,3.994,5.000
83958.458,304.192,355.812,269.895,0.012,3.994,5.000
83950.402,304.191,355.812,269.415,0.012,3.984,5.000
83966.514,304.195,355.812,269.735,-0.020,3.984,5.000
83966.514,304.195,355.812,269.575,-0.004,3.994,5.000
83970.542,304.194,355.970,269.255,-0.020,3.984,5.000
83958.458,304.197,356.049,269.095,-0.020,3.994,5.000
83958.458,304.195,356.049,268.935,-0.037,4.015,5.000
83954.430,304.194,355.733,268.775,-0.004,4.004,5.000
83958.458,304.191,355.733,268.935,-0.004,3.984,5.000
83974.570,304.189,356.444,294.048,-0.020,5.040,5.000
83974.570,304.192,356.444,294.208,-0.004,5.020,5.000
83970.542,304.191,356.523,294.208,-0.037,5.020,5.000
83970.542,304.189,356.602,293.888,-0.004,5.040,5.000
83962.486,304.189,356.444,293.728,-0.020,5.020,5.000
83966.514,304.192,356.365,293.888,-0.004,5.030,5.000
83958.458,304.194,356.444,293.728,0.012,5.030,5.000
83966.514,304.192,356.444,293.568,-0.020,5.020,5.000
83950.402,304.195,356.602,293.408,-0.004,5.030,5.000
83962.486,304.194,356.681,293.248,0.029,5.040,5.000
83966.514,304.191,356.602,292.769,-0.004,5.020,5.000
83962.486,304.194,356.523,292.449,0.012,5.030,5.000
83958.458,304.192,356.128,292.449,-0.020,5.009,5.000
83966.514,304.192,356.286,292.449,-0.004,5.030,5.000
83958.458,304.195,356.760,291.969,-0.004,5.030,5.000
83966.514,304.195,356.602,291.489,-0.004,5.030,5.000
83958.458,304.197,356.681,291.489,-0.004,5.030,5.000
83958.458,304.195,356.523,291.169,-0.004,5.030,5.000
83962.486,304.194,356.444,290.529,-0.004,5.020,5.000
83954.430,304.194,356.286,290.369,-0.020,5.040,5.000
83966.514,304.191,355.023,314.843,-0.037,5.973,5.000
83962.486,304.191,354.786,314.843,-0.004,5.994,5.000
83954.430,304.189,354.549,314.683,-0.004,5.984,5.000
83958.458,304.189,354.786,314.363,-0.004,6.004,5.000
83958.458,304.192,354.865,314.683,0.012,6.004,5.000
83978.598,304.191,354.865,314.683,0.012,5.994,5.000
83970.542,304.191,354.944,314.203,0.012,6.004,5.000
83966.514,304.191,354.865,314.043,0.012,5.994,5.000
83958.458,304.187,354.865,313.883,-0.004,5.984,5.000
83958.458,304.187,354.786,313.563,-0.004,5.994,5.000
83962.486,304.191,355.180,313.563,-0.004,5.994,5.000
83962.486,304.191,354.786,313.883,0.045,6.004,5.000
83962.486,304.191,355.102,313.563,0.045,6.004,5.000
83970.542,304.194,355.180,313.563,-0.004,6.004,5.000
83962.486,304.197,355.102,312.923,-0.004,6.004,5.000
83954.430,304.194,355.102,312.923,-0.004,6.004,5.000
83958.458,304.189,354.865,312.443,-0.004,5.984,5.000
83938.318,304.194,355.023,312.283,-0.004,6.014,5.000
83962.486,304.192,355.102,312.283,-0.004,5.994,5.000
83962.486,304.195,355.023,312.123,0.012,5.994,5.000
83954.430,304.192,353.206,331.318,-0.004,7.019,5.000
83950.402,304.191,352.970,331.158,0.012,7.030,5.000
83958.458,304.194,353.048,331.158,-0.037,7.009,5.000
83950.402,304.194,353.127,330.838,-0.004,7.019,5.000
83958.458,304.194,353.127,331.158,-0.004,7.030,5.000
83954.430,304.195,353.127,330.998,0.045,7.019,5.000
83958.458,304.194,353.048,330.678,-0.037,7.019,5.000
83962.486,304.191,353.048,330.358,0.029,7.030,5.000
83958.458,304.191,353.127,330.998,-0.004,7.009,5.000
83962.486,304.189,352.812,330.838,-0.037,7.009,5.000
83954.430,304.192,353.048,330.998,-0.004,7.030,5.000
83958.458,304.191,353.048,331.158,-0.020,7.019,5.000
83962.486,304.195,353.127,330.998,-0.004,7.019,5.000
83966.514,304.191,352.970,330.518,0.012,7.009,5.000
83962.486,304.183,352.970,330.838,0.012,7.019,5.000
83950.402,304.189,352.970,330.838,-0.004,7.019,5.000
83950.402,304.192,353.127,330.678,-0.004,7.030,5.000
83962.486,304.189,352.970,330.838,0.012,7.009,5.000
83962.486,304.195,353.285,330.998,0.012,7.019,5.000
83962.486,304.194,353.127,331.158,0.012,7.009,5.000
83946.374,304.187,355.102,341.555,0.029,7.994,5.000
83950.402,304.186,355.180,341.715,0.012,8.004,5.000
83942.346,304.191,355.102,341.875,0.012,7.994,5.000
83946.374,304.186,355.102,341.875,0.012,7.994,5.000
83954.430,304.186,355.102,341.875,-0.004,7.983,5.000
83954.430,304.194,355.338,341.555,0.012,7.994,5.000
83950.402,304.191,354.944,341.555,0.029,8.004,5.000
83938.318,304.191,355.023,341.395,-0.004,8.004,5.000
83958.458,304.189,354.865,341.555,-0.004,7.994,5.000
83942.346,304.187,354.944,341.075,0.029,7.994,5.000
83958.458,304.191,354.944,341.555,0.012,7.994,5.000
83958.458,304.192,355.023,341.395,-0.004,7.983,5.000
83966.514,304.194,355.023,341.395,-0.020,7.994,5.000
83958.458,304.192,355.023,340.916,-0.020,7.994,5.000
83958.458,304.191,354.944,340.756,-0.004,7.994,5.000
83950.402,304.189,354.786,341.075,0.012,7.994,5.000
83946.374,304.194,354.707,340.436,-0.004,7.973,5.000
83962.486,304.194,354.707,341.075,-0.004,8.014,5.000
83958.458,304.192,354.549,340.916,-0.004,7.983,5.000
83958.458,304.195,354.707,340.756,0.012,8.004,5.000
83962.486,304.189,356.997,349.873,0.029,9.029,5.000
83958.458,304.192,357.076,349.873,0.012,9.009,5.000
83958.458,304.191,356.918,349.873,-0.004,9.019,5.000
83950.402,304.192,357.155,350.033,0.012,9.009,5.000
83958.458,304.192,357.155,349.873,0.012,9.019,5.000
83962.486,304.189,357.155,349.713,0.012,9.019,5.000
83938.318,304.191,357.155,349.713,0.012,8.999,5.000
83962.486,304.187,356.997,349.233,-0.004,9.019,5.000
83958.458,304.189,357.076,349.553,-0.004,9.019,5.000
83954.430,304.191,357.076,349.713,-0.004,9.019,5.000
83962.486,304.192,357.076,349.713,-0.004,9.009,5.000
83962.486,304.192,357.234,349.393,0.012,9.029,5.000
83962.486,304.189,357.312,349.553,-0.004,9.029,5.000
83954.430,304.191,357.234,349.553,0.029,9.009,5.000
83962.486,304.189,357.076,349.393,-0.004,9.019,5.000
83958.458,304.183,357.076,349.393,-0.004,9.009,5.000
83958.458,304.192,357.155,349.713,0.012,8.988,5.000
83966.514,304.189,357.076,349.553,-0.004,9.009,5.000
83966.514,304.194,357.312,349.873,0.029,9.029,5.000
83962.486,304.191,357.234,349.873,-0.004,9.019,5.000
83950.402,304.195,355.102,350.353,0.012,10.004,5.000
83958.458,304.189,354.865,350.353,-0.004,9.973,5.000
83966.514,304.187,354.786,350.673,0.029,9.973,5.000
83942.346,304.199,354.865,350.993,-0.004,9.994,5.000
83946.374,304.192,354.865,350.993,0.029,10.004,5.000
83950.402,304.189,354.865,351.473,0.012,9.983,5.000
83962.486,304.192,354.944,351.153,0.012,9.983,5.000
83954.430,304.192,355.023,351.153,0.012,10.004,5.000
83954.430,304.191,355.023,351.313,0.012,9.983,5.000
83962.486,304.189,354.944,351.313,0.012,10.004,5.000
83950.402,304.186,354.628,351.313,-0.020,9.983,5.000
83954.430,304.192,354.865,351.313,0.029,10.004,5.000
83958.458,304.189,355.023,351.953,0.012,9.983,5.000
83966.514,304.194,354.944,351.793,-0.004,9.973,5.000
83966.514,304.191,355.023,351.953,0.012,9.994,5.000
83970.542,304.192,354.944,351.953,0.012,9.973,5.000
83966.514,304.189,354.865,351.953,0.012,9.983,5.000
83954.430,304.194,354.865,352.113,-0.004,9.994,5.000
83970.542,304.191,355.023,351.953,-0.004,9.983,5.000
83962.486,304.194,354.944,352.272,0.012,9.973,5.000
83966.514,304.189,357.786,362.350,0.012,152.400,5.000
83962.486,304.184,357.707,362.190,0.012,152.390,5.000
83962.486,304.184,357.944,362.190,-0.020,152.390,5.000
83954.430,304.183,357.786,362.030,-0.004,152.370,5.000
83970.542,304.183,358.102,362.190,-0.004,152.380,5.000
83966.514,304.184,358.102,362.510,0.012,152.380,5.000
83970.542,304.184,358.181,362.350,0.045,152.400,5.000
83962.486,304.183,358.023,362.030,0.029,152.380,5.000
83946.374,304.183,357.786,362.190,0.029,152.380,5.000
83958.458,304.184,357.865,362.190,0.012,152.390,5.000
83958.458,304.181,357.865,362.190,0.029,152.390,5.000
83954.430,304.186,358.181,362.190,-0.004,152.380,5.000
83962.486,304.184,358.102,362.510,0.029,152.380,5.000
83974.570,304.184,358.102,362.510,-0.004,152.370,5.000
83966.514,304.186,358.023,362.510,-0.004,152.380,5.000
83970.542,304.184,358.181,362.350,-0.020,152.370,5.000
83954.430,304.183,357.944,362.510,-0.004,152.370,5.000
83942.346,304.189,358.023,362.350,0.012,152.380,5.000
83966.514,304.187,358.023,362.510,0.012,152.359,5.000
83958.458,304.186,358.181,362.830,0.012,152.370,5.000
